g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
708,Truck Crops,Tulare Lake,783.1658511,1276.630474,15.81926667,1.84535452,0.139554281,0.396137579,0.419814805,0.41,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,20102.134674589503,206.3184642663264,20102.134674589503,483.9948614,19618.13981,-4.882352941,0.916228406,0.083734404,1.8055295561048525e-05,1.9134464355321745e-05,15.553026951134678,0.003114314,549596.1475764031,783.1658521474535,1445.2182271988288,-1.05E-06,0.000416038,1.337460578117939e-09,2.878721537107118e-07,GOOD,1340.461998,20065.22758
708,Vineyard,Tulare Lake,10844.70239,1575.156004,12.05608017,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,18788.95440907484,89.86669742814509,18788.95440907484,483.9948614,18304.95955,-4.882352941,0.096323842,0.9036735709469631,1.0277488120112583e-06,1.5588942355913694e-06,7.481720917,0.000709315,11776.335019438722,10844.702379787243,43475.48712558178,1.0212757842964493e-05,0.013584033418737818,9.417278110261256e-10,3.1245260427175537e-07,GOOD,1653.913804,18708.77609
709,Alfalfa,Tulare Lake,2791.772247,277.7988945,8.566,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2152.7340536990005,9.988527864312058,2152.7340536990005,483.9948614,1668.739192,-4.882352941,0.005958967,0.9940400410773902,5.548723535528719e-07,4.3717841200817504e-07,3.0618993334140057,0.000192578,5062551.389061951,2791.7717731030793,12631.454913848289,0.000473897,0.004986761,1.6974770096248422e-07,3.9478898364068357e-07,GOOD,291.6888392,2062.243435
709,Almonds & Pistachios,Tulare Lake,233203.8178,5107.065543,1.249,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6189.65568,32.13096905654405,6189.65568,483.9948614,5705.660819,-4.882352941,0.048145495,0.9518514456641152,2.3263785607664526e-06,7.330662213813112e-07,0.6751445408976224,1.0720236159015404e-05,43690525.90891663,233203.8160551199,878657.6418976674,0.00174488,0.192013813,7.48221060666928e-09,2.1853081505670537e-07,GOOD,5362.41882,6114.300325
709,Citrus & Subtropical,Tulare Lake,45823.47028,938.2138971,16.91,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,15684.08906,83.42931379331897,15684.08906,483.9948614,15200.0942,-4.882352941,0.14181649690737788,0.8581789559611076,1.192484813823454e-06,3.3546467005274923e-06,11.361119244072658,0.000167868,41319.59562493803,45823.47024193297,165350.92057810895,3.806703170994297e-05,0.034381073142867535,8.307321876177852e-10,2.0792787771534017e-07,GOOD,985.124592,15611.92038
709,Corn,Tulare Lake,924.2223984,253.0253431,19.8995,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,4920.1761871114495,41.734066715405845,4920.1761871114495,483.9948614,4436.181326,-4.882352941,0.43531555898549024,0.5646273570686463,4.9238941449996485e-05,7.845004413622256e-06,16.862093059634685,0.003606636,43881.52584884892,924.2223973300835,2107.630838,1.0699164931793348e-06,0.000428832,1.1576396493220227e-09,2.0346646048937816e-07,GOOD,265.6766103,4874.56744
709,Cotton,Tulare Lake,73.77579845,3766.024208,0.776,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2734.2976923180004,14.793846223969503,2734.2976923180004,483.9948614,2250.302831,-4.882352941,0.022482431461854697,0.9775132646162489,3.6607358705964614e-06,6.431860258040114e-07,0.36157775152972943,0.019933206636737085,25943.23371412192,73.7757961,276.6076740008363,2.3518519896015277e-06,5.3358139837200724e-05,3.1878367147668975e-08,1.9290184098130262e-07,GOOD,3954.325418,2659.311658
709,Cucurbits,Tulare Lake,137.9567952,829.3999693,16.1025,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,13232.336133537248,103.34550057282021,13232.336133537248,483.9948614,12748.34127,-4.882352941,0.5808161425918552,0.4191451279821216,1.004201317055212e-05,2.8687412852586877e-05,14.434004173000087,0.14497292410283535,0.000181251,137.95679518549582,336.9086814745182,1.4504166756523773e-08,5.456886788124393e-05,1.0513557331841944e-10,1.6196928735684883e-07,GOOD,870.8699678,13183.49349
709,Dry Beans,Tulare Lake,152.4733083,1204.529622,1.604,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1835.2141960120002,18.99883696104368,1835.2141960120002,483.9948614,1351.219335,-4.882352941,0.4418266808534559,0.55803137,0.00011639,2.5559149945793063e-05,1.3712182085770848,0.003903884,190900.87301928905,152.47330918258433,292.7154873938164,-8.83E-07,4.5639924280749256e-05,5.7884512809609305e-09,1.5591903787179086e-07,GOOD,1264.756103,1796.818553
709,Grain,Tulare Lake,9096.000012,284.3008898,2.484,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,669.4763842,18.312799844451014,669.4763842,483.9948614,185.4815228,-4.882352941,0.9888121120890734,0.010303169125063849,0.000717973,0.000166745,2.505271517803503,0.000148565,323832.61757948366,9096.002806449527,6508.411999150376,-0.00279445,-0.000610996,3.07217405800253e-07,9.38779133691418e-08,GOOD,298.5159343,655.1658931
709,Lettuce,Tulare Lake,408.6194499,684.769363,16.01225,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,10848.703337451752,90.02611471279903,10848.703337451752,483.9948614,10364.70848,-4.882352941,0.6173368391182871,0.382618082,1.904306559303773e-05,2.6035440819930008e-05,14.537574373055586,0.009789059,19393.00470753368,408.6194497193246,940.1361729716613,1.8067538576360676e-07,0.000179894,4.421605134259341e-10,1.9134912235147883e-07,GOOD,719.0078312,10802.68809
709,Onions & Garlic,Tulare Lake,1459.03694,2882.549818,7.8,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,22420.373112249996,337.1340532176896,22420.373112249996,483.9948614,21936.37825,-4.882352941,0.9916124315298508,0.008358577,1.6941547090127957e-05,1.2049445172648096e-05,7.791055475087414,0.001671667,1144890.0208707964,1459.0369412199732,1829.091960898343,-1.22E-06,0.000359159,8.361496510273319e-10,1.9635905016664546e-07,GOOD,3026.677309,22395.30051
709,Other Deciduous,Tulare Lake,3854.135621,2055.510278,4.123166667,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,8299.199673659501,45.85846234,8299.199673659501,483.9948614,7815.204812,-4.882352941,0.094410335,0.9055818376078811,3.8853496613107894e-06,3.9425245537566185e-06,2.5536396820285723,0.001995858,1786.881999380711,3854.135615183417,13497.845679505983,5.816582870465936e-06,0.002828208,1.509179604052635e-09,2.0953029181042156e-07,GOOD,2158.285792,8229.15622
709,Pasture,Tulare Lake,141.5694386,226.2501003,5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,892.1448005450002,4.505879306502878,892.1448005450002,483.9948614,408.1499391,-4.882352941,0.001821908,0.9981773871405971,3.878877536918472e-07,3.1654675348582627e-07,1.4419815996423457,0.013850336,4151.2112792055195,141.56940909399913,675.0302920068998,2.9506000885248795e-05,0.000296906,2.0842069571679995e-07,4.398403571820657e-07,GOOD,237.5626053,796.7809147
709,Potatoes,Tulare Lake,1863.768758,444.581011,23.95,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10585.318636039998,162.51983003864996,10585.318636039998,483.9948614,10101.32377,-4.882352941,0.9839741742539229,0.015972814,4.4154257267828065e-05,8.857566641320037e-06,23.89956396277682,0.001308652,673450.7175109114,1863.7687614758129,2298.980964665891,-3.48E-06,0.0004543,1.8649378743947264e-09,1.9760930959276765e-07,GOOD,466.8100616,10560.64839
709,Safflower,Tulare Lake,8.07133325,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000001,483.99486143988435,4.7761077560451275,483.99486143988435,483.9948614,0,-4.882352941,0.054160283,0.9457796533441423,4.743495100594069e-05,1.2628785619671419e-05,0.6158239893528467,0.16742603848643609,0.6134065806415313,8.070990292140332,19.308306591312842,0.000342958,0.000806721,4.249085610097411e-05,4.1779313172488736e-05,GOOD,593.6140975,436.1487059
709,Tomato Processing,Tulare Lake,259.6436633,100.1550886,56.328,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5529.679097,48.03368625942327,5529.679097,483.9948614,5045.684235,-4.882352941,0.50349674,0.4964375248515619,4.854399691143575e-05,1.719112618078334e-05,49.14359244957913,0.005204638,250989.63932899185,259.64366278722656,576.4623481209251,5.127734539200901e-07,0.000106311,1.9749122601448446e-09,1.8442008166108545e-07,GOOD,105.162843,5485.274974
709,Truck Crops,Tulare Lake,1943.711424,5028.993738,10.58063333,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,53116.71552797909,543.5998163151057,53116.71552797909,483.9948614,52632.72067,-4.882352941,0.9665549079314749,0.033430244,7.208422272093801e-06,7.639271179866317e-06,10.510939070451675,0.001559029,1630642.7128520757,1943.7114241107447,3586.835941082231,-1.11E-07,0.000720772,5.6975856083346556e-11,2.0094915765490176e-07,GOOD,5280.443425,53079.80844
709,Vineyard,Tulare Lake,64237.57906,1435.259758,12.06370409,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,200.44579900000002,17113.296357391006,81.93703901987207,17113.296357391006,483.9948614,16629.3015,-4.882352941,0.088493707,0.9115036838537237,1.0366540068698448e-06,1.5724016770689237e-06,7.359129303979123,0.000119748,63370.57324501975,64237.57899910658,257523.00361425814,6.089341331971809e-05,0.053595889,9.479406635614592e-10,2.081207400375076e-07,GOOD,1507.022746,17033.11804
710,Alfalfa,Tulare Lake,21706.6746,277.7988945,8.566,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,226.22654684999998,2152.7340536990005,9.988527864312058,2152.7340536990005,483.9948614,1668.739192,-4.882352941,0.005958967,0.9940400410773903,5.548723535528721e-07,4.371784120081751e-07,3.061899333414006,2.4768160877214725e-05,39362507.370088406,21706.67107,98212.47955629093,0.00353312,0.041210801,1.6276652518127997e-07,4.1960842511869466e-07,GOOD,291.6888392,2062.243435
710,Almonds & Pistachios,Tulare Lake,91062.4337,5441.749301,1.298,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6874.32141,35.57977329879054,6874.32141,483.9948614,6390.326549,-4.882352941,0.053187595711485604,0.9468093610500209,2.31405542189722e-06,7.291830714078824e-07,0.7156585052847326,2.74536919168678e-05,19107577.323542558,91062.43316,343102.02085329016,0.000537432,0.083993768,5.901795931671201e-09,2.44806914426937e-07,GOOD,5713.836766,6798.966054
710,Citrus & Subtropical,Tulare Lake,37104.33364,1062.045455,16.13,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,180.4216856,16949.685245891997,90.08462488739092,16949.685245891997,483.9948614,16465.69038,-4.882352941,0.15152597942396606,0.8484695248907357,1.1789930484732814e-06,3.3166922497943794e-06,10.983146515778207,0.000207316,36243.154139908234,37104.33361557123,133888.49682402625,2.4428765755146742e-05,0.031543845,6.583803927639203e-10,2.3559781993756e-07,GOOD,1115.147728,16877.51657
710,Corn,Tulare Lake,29612.58,253.0253431,19.8995,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,114.021867,4920.1761871114495,41.734066715405845,4920.1761871114495,483.9948614,4436.181326,-4.882352941,0.43531555898549024,0.5646273570686462,4.923894144999648e-05,7.845004413622256e-06,16.862093059634688,0.000112565,1405987.5598889254,29612.58001491992,67529.61711573032,-1.49E-05,0.016020394308725372,5.038371736801394e-10,2.37235026531713e-07,GOOD,265.6766103,4874.56744
710,Cotton,Tulare Lake,4414.428171,3766.024208,0.776,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,187.4650856,2734.2976923180004,14.793846223969503,2734.2976923180004,483.9948614,2250.302831,-4.882352941,0.022482431461854697,0.9775132646162488,3.660735870596461e-06,6.431860258040113e-07,0.3615777515297293,0.000333132,1552332.1219230634,4414.428046916435,16551.01853215466,0.000124084,0.004562462,2.810863824447906e-08,2.756604358391755e-07,GOOD,3954.325418,2659.311658
710,Cucurbits,Tulare Lake,1450.157811,829.3999693,16.1025,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,122.1066116,13232.336133537248,103.34550057282021,13232.336133537248,483.9948614,12748.34127,-4.882352941,0.5808161425918552,0.4191451279821218,1.0042013170552122e-05,2.8687412852586873e-05,14.434004173000087,0.013791602436846786,0.001905251,1450.1578109795005,3541.4763140767336,2.0499555830610916e-08,0.000816203,1.4136086207386511e-11,2.3046958739004253e-07,GOOD,870.8699678,13183.49349
710,Dry Beans,Tulare Lake,543.8399386,1204.529622,1.604,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,95.98910665,1835.2141960120002,18.99883696104368,1835.2141960120002,483.9948614,1351.219335,-4.882352941,0.4418266808534557,0.55803137,0.00011639,2.5559149945793053e-05,1.3712182085770848,0.00109451,680902.9083124875,543.8399603258032,1044.0539992853105,-2.17E-05,0.000198051,3.9948892433234186e-08,1.8969397096344815e-07,GOOD,1264.756103,1796.818553
710,Grain,Tulare Lake,13282.98762,299.3468083,2.38,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,35.7762279,675.7183777,18.474663092017018,675.7183777,483.9948614,191.7235163,-4.882352941,0.9889142621152895,0.010209096945880838,0.000711418,0.000165223,2.4001978516748785,0.000101735,488780.5261923496,13282.993479467928,9504.305726727553,-0.005859468,-0.001881008,4.411257539462081e-07,1.9791113693354566e-07,GOOD,314.3141487,661.4078866
710,Lettuce,Tulare Lake,3607.305843,684.769363,16.01225,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,115.03813060000002,10848.703337451752,90.02611471279903,10848.703337451752,483.9948614,10364.70848,-4.882352941,0.6173368391182872,0.3826180823752999,1.904306559303773e-05,2.603544081993001e-05,14.537574373055586,0.001108861,171202.07863804084,3607.3058435274866,8299.552479219654,-5.27E-07,0.001934404,1.4622726387924644e-10,2.3307322199416479e-07,GOOD,719.0078312,10802.68809
710,Onions & Garlic,Tulare Lake,5320.943579,2882.549818,7.8,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,62.681494550000004,22420.373112249996,337.1340532176896,22420.373112249996,483.9948614,21936.37825,-4.882352941,0.9916124315298508,0.008358577,1.694154709012796e-05,1.2049445172648096e-05,7.791055475087414,0.000458382,4175285.106361763,5320.943586726343,6670.492387921827,-7.73E-06,0.001531037,1.4520625738212112e-09,2.2952379722229423e-07,GOOD,3026.677309,22395.30051
710,Other Deciduous,Tulare Lake,5997.419238,2358.861787,3.868333333,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,175.1086344,8948.851890326043,49.37366096997128,8948.851890326043,483.9948614,8464.857029,-4.882352941,0.10105367872964065,0.8989385508208972,3.856847000374062e-06,3.913602461696431e-06,2.428663907182816,0.001282603,3011.6994928737454,5997.419230988988,21003.992863899322,7.011012712609954e-06,0.00498991,1.169004939355876e-09,2.375695371584834e-07,GOOD,2476.804876,8878.808437
710,Pasture,Tulare Lake,1877.792604,167.5,5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,238.40971455000002,598.394299,3.3358428696317888,598.394299,483.9948614,114.3994376,-4.882352941,0.00122299,0.9987763049891349,3.881204907803727e-07,3.1673668515829405e-07,1.3560290979562126,0.001044196,15467.281425345089,1877.7912459857978,8953.670608610377,0.001358014,0.009365464,7.231971194815188e-07,1.0459905284785346e-06,GOOD,175.875,503.0304132
710,Potatoes,Tulare Lake,16533.5371,444.581011,23.95,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,61.6756078,10585.318636039998,162.51983003864996,10585.318636039998,483.9948614,10101.32377,-4.882352941,0.9839741742539229,0.015972813922168073,4.415425726782806e-05,8.857566641320037e-06,23.899563962776813,0.00014752,5974197.375717725,16533.537153058398,20394.314304155152,-5.31E-05,0.004690372,3.2091376616750964e-09,2.299842341883804e-07,GOOD,466.8100616,10560.64839
710,Safflower,Tulare Lake,715.2783217,565.3467595,1.069333333,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,119.61538890000001,483.99486143988435,4.7761077560451275,483.99486143988435,483.9948614,0,-4.882352941,0.054160283,0.9457796533441422,4.743495100594067e-05,1.2628785619671417e-05,0.6158239893528465,0.001889266,54.35984563281539,715.2780685596455,1711.164809371846,0.00025314,0.001083066,3.53904692532345e-07,6.329402982137722e-07,GOOD,593.6140975,436.1487059
710,Tomato Processing,Tulare Lake,5720.795175,100.1550886,56.328,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,111.0103068,5529.679097,48.03368625942327,5529.679097,483.9948614,5045.684235,-4.882352941,0.5034967400253458,0.49643752485156206,4.854399691143574e-05,1.719112618078334e-05,49.14359244957913,0.000236217,5530118.853658487,5720.795184708905,12701.341573831878,-9.71E-06,0.002976502,1.6971250948763262e-09,2.3434545088588607e-07,GOOD,105.162843,5485.274974
710,Truck Crops,Tulare Lake,21615.41183,5028.993738,10.58063333,1.84535452,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,53116.71552797909,543.5998163151057,53116.71552797909,483.9948614,52632.72067,-4.882352941,0.9665549079314749,0.033430244,7.208422272093801e-06,7.639271179866315e-06,10.510939070451677,0.000140192,18133871.803536862,21615.411835043273,39888.08865329476,-5.04E-06,0.009268857,2.33318331025772e-10,2.3237150162867315e-07,GOOD,5280.443425,53079.80844
