g,i,hr,xland,p,y,xwater,omegaland,omegawater_unit,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
6,Rice,Sacramento River,14404.07892,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.000347124,16468.74448,14404.07891,65313.53526,7.41E-06,0.000106646,5.14E-10,1.63E-09,GOOD,774.5349774,-330.9411767
6,Safflower,Sacramento River,6845.820131,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.000197398,324644.2227,6845.820101,16135.64908,3.05E-05,0.000146638,4.45E-09,9.09E-09,GOOD,566.272674,100.9755029
6,Subtropical,Sacramento River,2457.850744,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.003129689,226.3607366,2457.850744,7307.059584,3.46E-07,6.02E-06,1.41E-10,8.24E-10,GOOD,1426.122657,415.6942716
6,Sunflowers,Sacramento River,19373.47948,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,6.98E-05,2996143.033,19373.47945,55668.79541,2.93E-05,0.000145504,1.51E-09,2.61E-09,GOOD,3637.05749,85.05838228
6,Truck,Sacramento River,3051.29663,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.00079934,799182.9994,3051.29663,8123.267857,2.71E-07,6.46E-06,8.87E-11,7.96E-10,GOOD,742.5153484,6155.015428
6,Walnuts,Sacramento River,27820.16047,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.000276501,3101.900977,27820.16047,137500.1079,4.45E-06,0.000179356,1.60E-10,1.30E-09,GOOD,1941.701849,51.01343008
6,Tomatoes,Sacramento River,26420.49272,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,5.11E-05,4947979.194,26420.49269,70457.63729,3.17E-05,0.000160061,1.20E-09,2.27E-09,GOOD,98.36808723,377.2210824
7,Alfalfa,Sacramento River,3440.350038,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,0.000156273,4012810.311,3440.349779,12170.61428,0.000258934,0.002780419,7.53E-08,2.28E-07,GOOD,280.6469987,512.1190455
7,Almonds,Sacramento River,4182.364391,4683.240486,0.738721068,3.971676207,752.6390797,198.5838104,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311,1142.187811,1.421781248,1142.187811,0.17,62.62442621,1079.563385,-4.882352941,0.011138281,0.980830857,0.001903764,0.006127098,0.332646308,0.000597748,260204.7345,4182.364349,16610.99645,4.18E-05,0.000695568,9.99E-09,4.19E-08,GOOD,4683.240486,552.061027
7,Beans Dry,Sacramento River,431.3635937,1370.755748,1.280845402,2.293810917,149.5303492,114.6905459,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516,481.8678203,1.312642142,481.8678203,0.17,62.62442621,419.2433941,-4.882352941,0.076566469,0.800999889,0.015127014,0.107306627,0.933034072,0.001379899,252317.5556,431.3635565,989.4664065,3.72E-05,0.000113937,8.61E-08,1.15E-07,GOOD,1370.755748,333.47994
7,Berries,Sacramento River,26.95790066,5808.7562,4.15,3.453441036,1090.53087,172.6720518,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3461.492251,1.112065325,3461.492251,0.17,62.62442621,3398.867825,-4.882352941,0.046810867,0.75387742,0.103294943,0.096016769,3.118772009,0.148379507,561.8916897,26.9579006,93.09752045,6.31E-08,-6.22E-08,2.34E-09,6.69E-10,GOOD,5808.7562,3037.851554
7,Corn,Sacramento River,1311.538028,229.087221,6.113531918,2.826875063,123.4453601,141.3437532,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293,230.7798599,1.140275745,230.7798599,0.17,62.62442621,168.1554337,-4.882352941,0.014859243,0.947178848,0.005139907,0.032822003,3.421068354,0.002541545,4972.025507,1311.537987,3707.553908,4.12E-05,0.000237828,3.14E-08,6.41E-08,GOOD,229.087221,-27.437518
7,Cucurbits,Sacramento River,257.0286545,202.6283347,12.01,1.97136542,111.9924863,96.81195395,1562.231795,546.6459553,0.05,50,0.046854775,0.228702604,0.653597591,73.83780655,0.98218172,115.8841095,0.17,62.62442621,53.2596833,-4.882352941,0.045157284,0.536935863,0.309580474,0.108326379,10.34510807,0.077812336,6.04E-06,256.9292193,506.436629,0.099435156,0.260772477,0.000386864,0.000514651,GOOD,202.6283347,21.8443252
7,Field and Grain,Sacramento River,15137.14047,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,8.93E-05,530814.4052,15137.13819,43074.98859,0.00228176,0.009419806,1.51E-07,2.19E-07,GOOD,209.6613847,-68.67737717
7,Grapes,Sacramento River,60.33473606,1768.088912,10.32652959,2.661751325,5707.511085,133.0875663,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166,1790.903888,1.055957181,1790.903888,0.17,62.62442621,1728.279462,-4.882352941,0.220720588,0.466475188,0.178565303,0.134238921,9.09329252,0.127493848,26.83820445,60.33473602,160.5960618,3.73E-08,1.88E-06,6.18E-10,1.17E-08,GOOD,1768.088912,1569.745449
7,Orchards,Sacramento River,1810.196469,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.004249432,131.200819,1810.196461,6023.865523,8.01E-06,0.000212196,4.42E-09,3.52E-08,GOOD,2309.334094,153.0089163
7,Pasture,Sacramento River,7085.147314,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,0.000276746,214980.0893,7085.14691,28096.80527,0.000403894,0.005985315,5.70E-08,2.13E-07,GOOD,231.3889922,86.06077663
7,Pistachios,Sacramento River,353.1721326,4908.224613,1.249825398,3.663925668,1599.315875,183.1962834,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284,2449.52686,1.585474028,2449.52686,0.17,62.62442621,2386.902434,-4.882352941,0.036882585,0.945787804,0.00290879,0.014420821,0.692253099,0.007078701,46950.5974,353.172131,1293.996399,1.55E-06,4.28E-05,4.40E-09,3.31E-08,GOOD,4908.224613,1961.505578
7,Rice,Sacramento River,51878.90295,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,9.64E-05,59315.17048,51878.90231,235238.5341,0.000639692,0.010587349,1.23E-08,4.50E-08,GOOD,774.5349774,-330.9411767
7,Safflower,Sacramento River,206.5091157,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.006543785,9793.127786,206.5090954,486.7434211,2.03E-05,0.000108495,9.84E-08,2.23E-07,GOOD,566.272674,100.9755029
7,Subtropical,Sacramento River,183.4043279,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.0419418,16.89099261,183.4043273,545.2513005,5.90E-07,1.56E-05,3.22E-09,2.87E-08,GOOD,1426.122657,415.6942716
7,Sunflowers,Sacramento River,247.4237138,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,0.005461689,38264.51707,247.4237053,710.9605323,8.51E-06,4.42E-05,3.44E-08,6.21E-08,GOOD,3637.05749,85.05838228
7,Truck,Sacramento River,129.9083724,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.018774959,34025.06386,129.9083721,345.8465727,2.59E-07,8.11E-06,2.00E-09,2.35E-08,GOOD,742.5153484,6155.015428
7,Walnuts,Sacramento River,13230.42878,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.00058141,1475.170497,13230.42873,65390.89961,5.12E-05,0.002385495,3.87E-09,3.65E-08,GOOD,1941.701849,51.01343008
7,Tomatoes,Sacramento River,188.6409119,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,0.007163618,35328.30811,188.6409068,503.0637555,5.10E-06,2.61E-05,2.70E-08,5.19E-08,GOOD,98.36808723,377.2210824
8,Alfalfa,Sacramento River and Delta,11119.68077,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,4.83E-05,12969950.48,11119.6807,39337.09442,6.73E-05,0.000638557,6.05E-09,1.62E-08,GOOD,280.6469987,512.1190455
8,Almonds,Sacramento River and Delta,24249.36292,4683.240486,0.738721068,3.971676207,752.6390797,198.5838104,323.8653982,1042.332314,0.4,50,0.217550367,0.301286212,0.093613311,1142.187811,1.421781248,1142.187811,0.17,62.62442621,1079.563385,-4.882352941,0.011138281,0.980830857,0.001903764,0.006127098,0.332646308,0.000103095,1508667.933,24249.3629,96310.61745,1.93E-05,0.000289889,7.96E-10,3.01E-09,GOOD,4683.240486,552.061027
8,Beans Dry,Sacramento River and Delta,1370.959546,1370.755748,1.280845402,2.293810917,149.5303492,114.6905459,124.7434966,884.8939851,1.68,50,0.085167237,0.504004546,0.071049516,481.8678203,1.312642142,481.8678203,0.17,62.62442621,419.2433941,-4.882352941,0.076566469,0.800999889,0.015127014,0.107306627,0.933034072,0.000434176,801915.5222,1370.959536,3144.72195,9.87E-06,2.32E-05,7.20E-09,7.36E-09,GOOD,1370.755748,333.47994
8,Berries,Sacramento River and Delta,164.5620206,5808.7562,4.15,3.453441036,1090.53087,172.6720518,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3461.492251,1.112065325,3461.492251,0.17,62.62442621,3398.867825,-4.882352941,0.046810867,0.75387742,0.103294943,0.096016769,3.118772009,0.024306945,3430.016045,164.5620206,568.3052399,3.09E-08,-4.99E-06,1.88E-10,8.77E-09,GOOD,5808.7562,3037.851554
8,Corn,Sacramento River and Delta,25458.84699,229.087221,6.113531918,2.826875063,123.4453601,141.3437532,122.5287567,782.4343077,0.3,50,0.088141761,0.558669339,0.087487293,230.7798599,1.140275745,230.7798599,0.17,62.62442621,168.1554337,-4.882352941,0.014859243,0.947178848,0.005139907,0.032822003,3.421068354,0.00013093,96514.19471,25458.84692,71968.97934,6.56E-05,0.000350879,2.58E-09,4.88E-09,GOOD,229.087221,-27.437518
8,Cucurbits,Sacramento River and Delta,3813.429114,202.6283347,12.01,1.97136542,111.9924863,96.81195395,1562.231795,546.6459553,0.05,50,0.046854775,0.228702604,0.653597591,73.83780655,0.98218172,115.8841095,0.17,62.62442621,53.2596833,-4.882352941,0.045157284,0.536935863,0.309580474,0.108326379,10.34510807,0.005244624,8.96E-05,3811.953858,7513.79353,1.475256008,3.868757157,0.000386858,0.000514622,GOOD,202.6283347,21.8443252
8,Field and Grain,Sacramento River and Delta,28656.08674,209.6613847,3.03361867,2.845649619,120.4179202,71.14124048,72.10238442,309.7467197,0.74,25,0.189326621,0.486998112,0.113362702,62.62442621,1.056394644,62.62442621,0.17,62.62442621,0,-4.882352941,0.01487795,0.954084795,0.005860587,0.025176667,1.653693583,4.72E-05,1004883.562,28656.08639,81545.18092,0.000354096,0.001388726,1.24E-08,1.70E-08,GOOD,209.6613847,-68.67737717
8,Grapes,Sacramento River and Delta,103736.5767,1768.088912,10.32652959,2.661751325,5707.511085,133.0875663,6066.297444,4560.422484,0.13,50,0.312599493,0.249773629,0.332250166,1790.903888,1.055957181,1790.903888,0.17,62.62442621,1728.279462,-4.882352941,0.220720588,0.466475188,0.178565303,0.134238921,9.09329252,7.42E-05,46144.28828,103736.5767,276120.9699,5.29E-06,0.000606417,5.10E-11,2.20E-09,GOOD,1768.088912,1569.745449
8,Lettuce,Sacramento River and Delta,170.9219319,1008,18.9,3.319237614,1600,215.7504449,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3806.449555,1.190180191,3806.449555,0.17,62.62442621,3743.825129,-4.882352941,0.057321691,0.800297809,0.13253081,0.00984969,13.62008532,0.023402497,4231.282571,170.9219319,567.3305093,2.64E-08,-3.85E-06,1.54E-10,6.78E-09,GOOD,1008,3306.073008
8,Onions and Garlic,Sacramento River and Delta,793.4878651,237.8260314,20.6576823,2.113494575,788.809401,105.6747287,1375.299473,2049.389626,0.41,50,0.160557684,0.417141646,0.279934415,593.7613706,1.083305782,593.7613706,0.17,62.62442621,531.1369444,-4.882352941,0.155554362,0.459130585,0.154736262,0.230578791,18.29565508,0.003073802,39242.50151,793.4878645,1677.0323,6.09E-07,-1.44E-06,7.68E-10,8.59E-10,GOOD,237.8260314,476.0931334
8,Orchards,Sacramento River and Delta,20931.54279,2309.334094,2.07088168,3.327741402,681.468536,166.3870701,1653.290347,1740.896727,0.13,50,0.142496355,0.364024786,0.345706127,540.3149882,1.073687064,540.3149882,0.17,62.62442621,477.690562,-4.882352941,0.019222595,0.927375898,0.026011588,0.027389919,1.219081087,0.000367498,1517.092539,20931.54278,69654.76138,7.49E-06,0.000173733,3.58E-10,2.49E-09,GOOD,2309.334094,153.0089163
8,Pasture,Sacramento River and Delta,28702.16837,231.3889922,5,3.965593094,219.0404801,39.65593094,131.1544068,563.4300116,0.51,10,0.189326621,0.486998112,0.113362702,203.6641316,1.155852829,203.6641316,0.17,62.62442621,141.0397054,-4.882352941,0.012363677,0.96732044,0.003836132,0.016479751,2.499007503,6.83E-05,870891.5207,28702.16824,113821.1189,0.000130397,0.001752976,4.54E-09,1.54E-08,GOOD,231.3889922,86.06077663
8,Pistachios,Sacramento River and Delta,133.7025216,4908.224613,1.249825398,3.663925668,1599.315875,183.1962834,319.3169032,1583.067859,0.4,50,0.260711671,0.258063009,0.052053284,2449.52686,1.585474028,2449.52686,0.17,62.62442621,2386.902434,-4.882352941,0.036882585,0.945787804,0.00290879,0.014420821,0.692253099,0.018698226,17774.37313,133.7025216,489.876106,4.69E-08,-5.21E-06,3.50E-10,1.06E-08,GOOD,4908.224613,1961.505578
8,Potatoes,Sacramento River and Delta,276.4039181,209.2470536,24.6194334,4.38175,526.1012146,219.0875,548.9751823,3190.918249,0.41,50,0.10212496,0.619410086,0.106565176,666.4617544,1.093900207,666.4617544,0.17,62.62442621,603.8373281,-4.882352941,0.003944303,0.983686308,0.00181569,0.010553698,10.69153566,0.008824131,11791.10583,276.4039177,1211.13287,3.82E-07,-2.16E-06,1.38E-09,1.79E-09,GOOD,209.2470536,-74.43739877
8,Rice,Sacramento River and Delta,108.4576058,774.5349774,3.911625416,4.534377778,378.0637021,226.7188889,216.5505211,1737.988565,0.2,50,0.124786237,0.573652143,0.071476115,470.3690261,1.127415808,470.3690261,0.17,62.62442621,407.7445999,-4.882352941,0.002314436,0.992353786,0.000590727,0.004741051,1.464755015,0.046100962,124.0038052,108.4576057,491.7877628,1.05E-07,-5.17E-06,9.65E-10,1.05E-08,GOOD,774.5349774,-330.9411767
8,Safflower,Sacramento River and Delta,158.1579519,566.272674,1.034446009,2.357007476,114.5737579,23.57007476,66.16231052,248.5120939,0.74,10,0.195592287,0.424242424,0.112947658,132.9602705,1.232026997,132.9602705,0.17,62.62442621,70.33584434,-4.882352941,0.117186722,0.733841187,0.031322337,0.117649754,0.795460769,0.008544315,7500.206604,158.1579506,372.7795005,1.29E-06,-2.55E-05,8.14E-09,6.84E-08,GOOD,566.272674,100.9755029
8,Subtropical,Sacramento River and Delta,2103.178369,1426.122657,2.926176068,2.972946835,843.5231851,148.6473418,1803.596752,668.3511361,0.13,50,0.202134149,0.160157528,0.432197361,708.967574,1.14729554,708.967574,0.17,62.62442621,646.3431478,-4.882352941,0.04513977,0.882986591,0.052440855,0.019432784,1.899693199,0.003657468,193.6964667,2103.178368,6252.637466,5.52E-07,9.09E-06,2.63E-10,1.45E-09,GOOD,1426.122657,415.6942716
8,Sunflowers,Sacramento River and Delta,31.62485663,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,0.042730671,4890.840283,31.62485654,90.87256636,8.57E-08,-6.26E-06,2.71E-09,6.89E-08,GOOD,3637.05749,85.05838228
8,Truck,Sacramento River and Delta,1352.551035,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.001803277,354254.5757,1352.551035,3600.808339,2.22E-07,2.08E-06,1.65E-10,5.76E-10,GOOD,742.5153484,6155.015428
8,Walnuts,Sacramento River and Delta,66430.94886,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.000115794,7406.93877,66430.94884,328332.4923,2.01E-05,0.000855962,3.03E-10,2.61E-09,GOOD,1941.701849,51.01343008
8,Tomatoes,Sacramento River and Delta,2536.156703,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,0.000532834,474966.5622,2536.156697,6763.371553,5.65E-06,2.36E-05,2.23E-09,3.49E-09,GOOD,98.36808723,377.2210824
9,Alfalfa,Sacramento River and Delta,56408.74948,280.6469987,5.962401488,3.537610105,471.6662224,35.37610105,252.5143029,311.8836593,1.86,10,0.281872792,0.186385019,0.150905255,601.889797,1.487388256,601.889797,0.17,62.62442621,539.2653708,-4.882352941,0.057933256,0.911609636,0.013626653,0.016830455,3.643555099,9.53E-06,65794936.28,56408.74912,199552.1582,0.000360496,0.003991696,6.39E-09,2.00E-08,GOOD,280.6469987,512.1190455
