g,i,hr,xland,p,y,xwater_unit,omegaland,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,year
SACRAMENTO VALLEY - SUTTER - STR02-WAs,Rice,Sacramento River,76096.25905,569.3619931,4.308,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888890000000,2225.0864761068,10.258035003265800,2225.0864761068,514.1372617974,1710.9492143094,-4.88235294117647,0.00608041229792089,0.9939178812327830,1.48929928251757E-06,2.17170013633343E-07,1.5453775616897100,6.57062523496022E-05,175490.99810438000,76096.25678035630,345049.0252695300,0.0022696436644764600,0.16075572092086100,2.98259558723533E-08,4.6589218995896E-07,GOOD,1
SACRAMENTO VALLEY - SUTTER - STR02-WAs,Safflower,Sacramento River,2728.053655,567.1339784,1.116,2.357007476,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,117.85037380000000,514.1372617974,5.07459834793254,514.1372617974,514.1372617974,0.0,-4.88235294117647,0.0622504119663058,0.9376845965914040,5.13265749694229E-05,1.36648673211374E-05,0.6593285287195840,0.0004953536558471210,207.32709361494700,2728.045014128620,6430.0194051152400,0.008640871382340270,0.0234546488882188,3.16741254942079E-06,3.64766602645619E-06,GOOD,1
SACRAMENTO VALLEY - SUTTER - STR02-WAs,Sunflowers,Sacramento River,8553.277249,3528.819314,0.555,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,1813.869655218,12.897024994926100,1813.869655218,514.1372617974,1299.7323934206,-4.88235294117647,0.06801905137642590,0.931959748119264,1.45552000389516E-05,6.64530427129855E-06,0.3250858566741450,0.00015799223058148200,2130409.2500465900,8553.276947984490,24577.43450386370,0.00030101551601546800,0.011329376669891600,3.51930034830405E-08,4.60966397678678E-07,GOOD,1
SACRAMENTO VALLEY - SUTTER - STR02-WAs,Tomato Processing,Sacramento River,12178.59557,97.70970123,46.624,2.666779844,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,4421.43169074052,32.33349033910700,4421.43169074052,514.1372617974,3907.29442894312,-4.88235294117647,0.2162500647241050,0.7837146257714640,2.60753215849203E-05,9.23418284630923E-06,34.28093661567900,0.00011096118132703100,9116632.874211130,12178.595482887800,32477.619751246300,8.71121610543924E-05,0.013443057396216300,7.15289054092403E-09,4.13917397114212E-07,GOOD,1
SACRAMENTO VALLEY - SUTTER - STR02-WAs,Truck Crops,Sacramento River,371.6108107,4569.754449,5.564927083,2.662234731,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,25296.28305268480,180.65099761431200,25296.28305268480,514.1372617974,24782.1457908874,-4.88235294117647,0.6145655483185220,0.38541462847437600,9.62398961427328E-06,1.01992174876147E-05,5.042244147194350,0.008154507196910860,146791.10788188100,371.61081051596700,989.3148449502290,1.84032671768364E-07,0.00036171037709209500,4.95229596312613E-10,3.65616918305576E-07,GOOD,1
SACRAMENTO VALLEY - SUTTER - STR02-WAs,Vineyard,Sacramento River,104.2482249,1593.006982,10.06902929,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,15906.139538276500,114.09155450173800,15906.139538276500,514.1372617974,15392.0022764791,-4.88235294117647,0.5009233586150900,0.49906075187345300,6.31336687051836E-06,9.57614458572274E-06,8.754652831784620,0.07378838056654230,95.18946489914330,104.24822486742000,277.48277246969900,3.25800044720381E-08,7.82867736575099E-05,3.12523349949512E-10,2.82131935159541E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Alfalfa,Sacramento River,53.81526052,285.8737743,5.604,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1424.4913961892,8.593579955287660,1424.4913961892,462.56443572204,961.92696046716,-4.88235294117647,0.016588644188674300,0.9834071825768740,2.33416726515834E-06,1.8390671869114E-06,2.4791929170857000,0.009990370824319300,56260.954352071400,53.81524698687740,190.37729843421100,1.35331226118751E-05,0.00011098454876901100,2.5147369874472E-07,5.82971210228447E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Almonds & Pistachios,Sacramento River,66391.23248,4950.120877,1.1325,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,5424.647466611500,29.438291986263700,5424.647466611500,462.56443572204,4962.08303088946,-4.88235294117647,0.053632814226638000,0.9463632970264730,2.95697358060067E-06,9.31773308958427E-07,0.6262124801934990,3.76555744879885E-05,10817420.24860470,66391.23173864630,239916.08793257900,0.000741353738703765,0.094408013188513,1.11664403718833E-08,3.93504149105243E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Citrus & Subtropical,Sacramento River,923.4270573,864.1684364,3.658,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.64734175,3011.7945409432000,20.16022007666560,3011.7945409432000,462.56443572204,2549.23010522116,-4.88235294117647,0.09023027574946990,0.9097546590248590,3.95085402145905E-06,1.11143716496129E-05,2.2572462136930100,0.008330173597900800,139.6559489829720,923.4270540612770,2745.298486646100,3.23872336593922E-06,0.0010607072968014100,3.50728662360067E-09,3.86372153022057E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Corn,Sacramento River,183.6817074,232.0763346,6.09075,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.34375315,1271.29542085795,9.46544260239292,1271.29542085795,462.56443572204,808.73098513591,-4.88235294117647,0.053309825274114200,0.9466631231970500,2.33338572575042E-05,3.71767157825374E-06,3.414388463101020,0.018147334214802300,1590.2628054265300,183.681703800342,519.2450303956170,3.59965798679696E-06,0.00020778270607024800,1.95972589636161E-08,4.00162949590477E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Cucurbits,Sacramento River,51.98763004,202.6283347,12.01,1.97136542,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2334.027768181,23.284271465251400,2334.027768181,462.56443572204,1871.46333245896,-4.88235294117647,0.4627022836259310,0.5371228037884900,4.53524533783448E-05,0.0001295601322011350,10.344317035693200,0.3847069001724400,1.00272561231241E-05,51.98763009609640,102.48659162674700,-5.60963613338572E-08,2.4501862554871E-05,1.07903286398507E-09,2.39073778415358E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Dry Beans,Sacramento River,243.6870741,1522.772293,1.682,2.293810917,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.69054585,2445.7502399500000,21.110151357712700,2445.7502399500000,462.56443572204,1983.18580422796,-4.88235294117647,0.27021956213545800,0.7297152918264920,5.34159302110604E-05,1.17301078397342E-05,1.298754649314050,0.0024426330261318300,447771.2779634530,243.687075166143,558.9718717724280,-1.06614299966168E-06,0.00019912993968773700,4.37504945060883E-09,3.56243093445213E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Grain,Sacramento River,1737.072444,215.8186638,2.7466,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000000,552.3636118700800,13.972415912642100,552.3636118700800,462.56443572204,89.7991761480399,-4.88235294117647,0.9770055482034850,0.02193507516746320,0.0008597131095088910,0.0001996635195432800,2.7729955652602200,0.0007779476072048910,30000.889115656000,1737.0748525931000,1370.660340982820,-0.0024085930965611600,-0.0013724489317610300,1.38658183478798E-06,1.00130591435815E-06,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Other Deciduous,Sacramento River,65557.93945,1814.375522,2.109,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3659.227751932,21.78431439561730,3659.227751932,462.56443572204,3196.66331620996,-4.88235294117647,0.058453890282170500,0.9415351178821480,5.45577558720434E-06,5.53606009428825E-06,1.1897820032074400,0.00011733601996710900,12432.772078967500,65557.93916366270,218159.7839941010,0.0002863373374566440,0.08534347350359890,4.36769886086839E-09,3.91196940861479E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Pasture,Sacramento River,611.4249603,152.0,5.0,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,561.024358895,3.6376790635772700,561.024358895,462.56443572204,98.45992317296,-4.88235294117647,0.0033833800512523900,0.9966145401671800,1.14520483026434E-06,9.34576736816643E-07,1.6591265283929600,0.003206909172899020,4336.706954805240,611.4244022879920,2424.659192538060,0.0005580120081276620,0.0034075268408742000,9.12641852000725E-07,1.40536124109927E-06,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Rice,Sacramento River,9523.479043,573.3734269,4.378,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888890000000,2282.5038728002000,10.498163391923400,2282.5038728002000,462.56443572204,1819.93943707816,-4.88235294117647,0.006236309491550630,0.9937619843068140,1.4890656845671E-06,2.17135950318679E-07,1.5778981658778600,0.0005250182183868120,23361.52484127300,9523.478793189980,43183.03305720950,0.00024981001843116200,0.01868461842968830,2.62309621623811E-08,4.32684066457258E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Safflower,Sacramento River,143.1242232,563.5408044,1.0316,2.357007476,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,117.85037380000000,462.56443572204000,4.661100987242550,462.56443572204000,462.56443572204,0.0,-4.88235294117647,0.056362595457104100,0.9435720050410430,5.16488373935519E-05,1.37506644597725E-05,0.5997154436801150,0.009441807411335190,10.877179474665800,143.12377223552800,337.3436625180470,0.0004509644719234980,0.0012015610459457100,3.15086057300955E-06,3.56181810926873E-06,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Sunflowers,Sacramento River,101.3126958,3711.716055,0.583,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2019.3053960130000,14.249854725747000,2019.3053960130000,462.56443572204,1556.74096029096,-4.88235294117647,0.07514237625576430,0.9248365852798040,1.44439516076244E-05,6.59451282398794E-06,0.34798787504111100,0.01333842062616750,30222.85119005080,101.31269301335100,291.11722867937400,2.78664938946349E-06,0.0001080742277963510,2.75054312537945E-08,3.71239408142235E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Truck Crops,Sacramento River,153.802397,4569.754449,5.564927083,2.662234731,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,25296.28305268480,180.65099761431200,25296.28305268480,462.56443572204,24833.7186169628,-4.88235294117647,0.6145655483185220,0.3854146284743760,9.62398961427327E-06,1.01992174876147E-05,5.042244147194350,0.019702573493071300,60880.38017573200,153.80239692864000,409.457944874468,7.13599774826434E-08,0.00013812998219009400,4.6397181626918E-10,3.37348285266584E-07,GOOD,1
SACRAMENTO VALLEY - VINA - VNA01-FULL,Vineyard,Sacramento River,59.91441488,1652.654953,9.8196201,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,16094.549372187400,115.43169947192000,16094.549372187400,462.56443572204,15631.9849364653,-4.88235294117647,0.5038671012305030,0.4961171029803840,6.27612824710392E-06,9.51966086644846E-06,8.547882531468450,0.12838826362093800,55.56104650220450,59.91441486267200,159.47722807124800,1.73280554349731E-08,4.51221919490763E-05,2.89213463399062E-10,2.82938070394174E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Alfalfa,Sacramento River,88.5126563,285.8737743,5.604,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1424.4913961892,8.593579955287660,1424.4913961892,552.36361187008,872.12778431912,-4.88235294117647,0.016588644188674300,0.9834071825768740,2.33416726515834E-06,1.8390671869114E-06,2.4791929170857000,0.006074096418255960,83899.48235530210,88.51259091237670,313.1228975027570,6.53876232803441E-05,0.00036984451503485600,7.38737554759659E-07,1.18114670355901E-06,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Almonds & Pistachios,Sacramento River,1655.543435,4574.912756,0.904,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,3954.3567048330000,21.717500526219900,3954.3567048330000,552.36361187008,3401.99309296292,-4.88235294117647,0.03967369204175930,0.9603223618514870,3.00058958518068E-06,9.45517168280568E-07,0.4710827723569380,0.001510078169589070,184941.54750104600,1655.54336558419,5982.5890285302800,6.94158100031928E-05,0.0030365271431946900,4.19293197240656E-08,5.07560453758858E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Citrus & Subtropical,Sacramento River,1513.686437,864.1684364,3.658,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.64734175,3011.7945409432000,20.16022007666560,3011.7945409432000,552.36361187008,2459.43092907312,-4.88235294117647,0.09023027574946990,0.9097546590248590,3.95085402145905E-06,1.11143716496129E-05,2.257246213693010,0.005081836967207820,220.86123500644000,1513.686415224060,4500.107139043060,2.17759391034633E-05,0.002163018521059710,1.4386030403114E-08,4.80659107561853E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Corn,Sacramento River,51.84041711,232.0763346,6.09075,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.34375315,1271.29542085795,9.46544260239292,1271.29542085795,552.36361187008,718.93180898787,-4.88235294117647,0.05330982527411420,0.94666312319705,2.33338572575042E-05,3.71767157825374E-06,3.4143884631010200,0.06429989415903710,398.99809700300600,51.84041164433910,146.5463129522460,5.46566091941259E-06,6.94315320117767E-05,1.05432425588224E-07,4.7378537008132E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Grain,Sacramento River,1133.716491,215.8186638,2.7466,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000000,552.3636118700800,13.972415912642100,552.3636118700800,552.36361187008,0.0,-4.88235294117647,0.9770055482034850,0.02193507516746310,0.0008597131095088910,0.00019966351954328000,2.7729955652602200,0.0011919658592593900,76.34085435523810,1133.7538911702500,894.6024272988020,-0.0374001702489295,-0.029099898805725400,3.29889972897373E-05,3.25293611092808E-05,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Other Deciduous,Sacramento River,10958.4327,1780.627633,2.1425,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3647.7044797365,21.718712564931000,3647.7044797365,552.36361187008,3095.34086786642,-4.88235294117647,0.05828055146836790,0.9417084546723520,5.456779996504E-06,5.53707928398059E-06,1.2079800023782100,0.0007019532722327800,2012.3506705319100,10958.432553214400,36466.81263853110,0.0001467855581722690,0.017558289582666500,1.33947583738201E-08,4.81486586245637E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Pasture,Sacramento River,1616.658315,152.0,5.0,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,561.024358895,3.6376790635772700,561.024358895,552.36361187008,8.66074702492006,-4.88235294117647,0.00338338005125239,0.9966145401671810,1.14520483026434E-06,9.34576736816643E-07,1.659126528392960,0.0012128625421541200,1045.7673385556700,1616.6214412619400,6410.858959012250,0.0368737380561015,0.15009030942201200,2.28086155954986E-05,2.34113395047996E-05,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Rice,Sacramento River,2125.71521,573.3734269,4.378,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888890000000,2282.5038728002000,10.498163391923400,2282.5038728002000,552.36361187008,1730.14026093012,-4.88235294117647,0.006236309491550630,0.9937619843068150,1.4890656845671E-06,2.1713595031868E-07,1.57789816587786,0.0023521495148919800,4957.23761933256,2125.715092569280,9638.790548442870,0.00011743072263925600,0.00526213772900519,5.5242923457868E-08,5.45933105381161E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Truck Crops,Sacramento River,41.6269968,3330.752699,6.979854167,2.662234731,0.139554281,0.396137579,0.419814805,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,23114.10086214670,165.14930828994300,23114.10086214670,552.36361187008,22561.7372502766,-4.88235294117647,0.5929877258319730,0.4069913411959780,1.01627705628969E-05,1.0770201486293E-05,6.278785524067740,0.05859236980179900,33595.3620647534,41.62699662526130,110.82080340255900,1.74738708835775E-07,3.32256265949127E-05,4.1977255691858E-09,2.99813894262392E-07,GOOD,1
SACRAMENTO VALLEY - WYANDOTTE CREEK - WYC01-FULL,Vineyard,Sacramento River,2.745477992,1652.654953,9.8196201,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,16094.549372187400,115.43169947192000,16094.549372187400,552.36361187008,15542.1857603173,-4.88235294117647,0.5038671012305030,0.4961171029803830,6.27612824710391E-06,9.51966086644845E-06,8.547882531468450,2.801809999833240,2.5313667862822700,2.7454779867754200,7.307793609272100,5.22458343255039E-09,-1.39263077585383E-05,1.90297771381676E-09,1.90568248670699E-06,GOOD,1
SACRAMENTO VALLEY - YOLO - YLO01-SE-IDs,Alfalfa,Sacramento River,23989.05817,268.859435,5.696,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1353.8781067720000,8.214799010643050,1353.8781067720000,457.7385312202,896.1395755518,-4.88235294117647,0.015779480195721800,0.9842163431360330,2.33608784914726E-06,1.84058039594592E-06,2.497155306105590,2.2411651378398E-05,23364610.947393100,23989.05300634340,84863.88708296070,0.005163656569493470,0.04750866407994180,2.15250491824268E-07,5.59821605120704E-07,GOOD,1
SACRAMENTO VALLEY - YOLO - YLO01-SE-IDs,Almonds & Pistachios,Sacramento River,51340.56958,4595.514207,0.91875,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,4040.7642510902500,22.17124386908050,4040.7642510902500,457.7385312202,3583.02571987005,-4.88235294117647,0.04050543550872840,0.9594906218022610,2.99799075938174E-06,9.4469825108429E-07,0.4807157933673550,4.86944344492409E-05,6040449.176353210,51340.56894632510,185527.95175609700,0.0006336749138426970,0.061397382436553000,1.23425766216966E-08,3.30933218078294E-07,GOOD,1
