g,i,year,xwater,omegaland,omegasupply,omegalabor,p,y,xland
27,HAY,2013,1.991344803,147.0084002,483.7601997,54.70080034,215.6,5.55,3522.893765
27,HAY,2014,2.583771302,130.4948153,429.4189844,48.55621059,225.993,4.7,3522.893765
27,HAY,2015,2.981862877,115.6900013,380.7008174,43.04744255,181.089,5.2,4981.020591
27,HAY,2016,2.794939539,90.21301725,296.8637655,33.5676345,141.21,5.2,5151.599052
27,HAY,2017,2.607640207,102.7077853,337.9802695,38.21685052,160.768,5.2,5700.726473
27,HAY,2018,2.918282075,36.1691429,119.0217142,13.4582858,184,1.6,5699.064836
28,HAY,2008,3.001429456,140.5583019,462.5348762,52.30076376,260.018,4.4,1930.528529
28,HAY,2009,2.937911635,85.9294801,282.7679398,31.9737602,142.74,4.9,2355.596363
28,HAY,2010,2.319429191,73.41235209,241.5778558,27.31622417,153.216,3.9,2355.596363
28,HAY,2011,2.925556934,85.18555553,280.3199089,31.69695106,243.288,2.85,2409.156598
28,HAY,2012,2.753656462,150.8166522,496.2920056,56.11782435,250.526,4.9,3224.573176
28,HAY,2013,2.375192168,140.3864002,461.9691997,52.23680033,215.6,5.3,5069.947542
28,HAY,2014,2.863384751,130.4948153,429.4189844,48.55621059,225.993,4.7,5049.349379
28,HAY,2015,3.252917188,115.6900013,380.7008174,43.04744255,181.089,5.2,6177.417462
28,HAY,2016,3.073974707,90.21301725,296.8637655,33.5676345,141.21,5.2,6177.417482
28,HAY,2017,2.812756514,102.7077853,337.9802695,38.21685052,160.768,5.2,6524.036506
28,HAY,2018,3.198938671,36.1691429,119.0217142,13.4582858,184,1.6,6524.036511
29,HAY,2008,3.498155503,110.2104867,362.6693916,41.0085534,260.018,3.45,517.956334
29,HAY,2009,3.248331456,85.9294801,282.7679398,31.9737602,142.74,4.9,1884.063097
29,HAY,2010,3.087236836,102.5890561,337.5895678,38.17267224,153.216,5.45,1918.477996
29,HAY,2011,3.22696959,112.0862573,368.8419855,41.70651455,243.288,3.75,2046.763278
29,HAY,2012,3.265182715,100.031453,329.1732691,37.22100595,250.526,3.25,2773.818369
29,HAY,2013,2.991067463,87.4104001,287.6411998,32.5248002,215.6,3.3,2773.832634
29,HAY,2014,3.315740697,130.4948153,429.4189844,48.55621059,225.993,4.7,2970.488934
29,HAY,2015,3.560166754,115.6900013,380.7008174,43.04744255,181.089,5.2,2419.620894
29,HAY,2016,3.595598014,90.21301725,296.8637655,33.5676345,141.21,5.2,2058.939424
29,HAY,2017,3.297842206,65.17994065,214.4874787,24.25300129,160.768,3.3,2090.521715
29,HAY,2018,3.393076215,28.25714289,92.98571422,10.51428578,184,1.25,2486.665466
30,HAY,2008,3.856121433,110.2104867,362.6693916,41.0085534,260.018,3.45,28663.47686
30,HAY,2009,3.714527321,85.9294801,282.7679398,31.9737602,142.74,4.9,29288.33276
30,HAY,2010,3.699386452,102.5890561,337.5895678,38.17267224,153.216,5.45,29322.49413
30,HAY,2011,3.666652123,96.64326183,318.0237563,35.96028365,243.288,3.233333333,29359.24269
30,HAY,2012,3.801537968,90.79778039,298.7880442,33.78522078,250.526,2.95,26901.09297
30,HAY,2013,3.645680123,87.4104001,287.6411998,32.5248002,215.6,3.3,28758.07517
30,HAY,2014,3.755467465,130.4948153,429.4189844,48.55621059,225.993,4.7,29300.11814
30,HAY,2015,3.861681602,115.6900013,380.7008174,43.04744255,181.089,5.2,28631.37578
30,HAY,2016,3.801537968,55.51570292,182.6853942,20.65700584,141.21,3.2,26128.63895
30,HAY,2017,3.690098117,65.17994065,214.4874787,24.25300129,160.768,3.3,26177.0857
30,HAY,2018,3.746477867,36.73428576,120.8814285,13.66857151,184,1.625,34154.707
31,HAY,2008,4.611884018,149.1834704,490.9176982,55.5101288,260.018,4.67,15365.5447
31,HAY,2009,4.59373997,123.6332316,406.8395869,46.00306314,142.74,7.05,14878.43281
31,HAY,2010,4.515127041,119.2950721,392.5640157,44.38886428,153.216,6.3375,14079.08911
31,HAY,2011,4.577708833,161.4042105,531.1324591,60.05738095,243.288,5.4,13887.49803
31,HAY,2012,4.524177796,160.0503248,526.6772305,59.55360952,250.526,5.2,14764.55526
31,HAY,2013,4.602270277,143.6974002,472.8646997,53.46880033,215.6,5.425,14717.11572
31,HAY,2014,4.610341159,173.5303395,571.0358835,64.56942897,225.993,6.25,10002.10744
31,HAY,2015,4.592783693,163.5233672,538.1059631,60.84590438,181.089,7.35,9685.120825
31,HAY,2016,4.538164733,108.4291073,356.8074105,40.34571454,141.21,6.25,11654.86579
31,HAY,2017,4.592867144,104.682935,344.47989,38.95178996,160.768,5.3,11689.25909
31,HAY,2018,4.594882189,28.25714289,92.98571422,10.51428578,184,1.25,15339.35325
32,HAY,2008,4.454783721,149.0769868,490.567293,55.47050701,260.018,4.666666667,19011.10946
32,HAY,2009,4.362807712,85.9294801,282.7679398,31.9737602,142.74,4.9,19328.83867
32,HAY,2010,4.188319896,108.8636161,358.2372477,40.50739225,153.216,5.783333333,19338.83485
32,HAY,2011,4.294916232,206.2387134,678.6692532,76.73998677,243.288,6.9,14348.95991
32,HAY,2012,4.156230348,207.7576331,683.6675588,77.3051662,250.526,6.75,13873.34109
32,HAY,2013,4.368937964,165.5500002,544.7749996,61.60000039,215.6,6.25,16576.23578
32,HAY,2014,4.438494748,152.7066987,502.5115775,56.8210975,225.993,5.5,16576.23578
32,HAY,2015,4.454783721,163.5233672,538.1059631,60.84590438,181.089,7.35,15730.87121
32,HAY,2016,4.372344552,97.15248011,319.6994398,36.14976023,141.21,5.6,15733.51813
32,HAY,2017,4.401490001,120.4841327,396.4768546,44.83130542,160.768,6.1,16038.09147
32,HAY,2018,4.375857472,113.0285716,371.9428569,42.05714312,184,5,16720.10512
33,HAY,2008,4.592737078,163.3191633,537.4339897,60.76992152,260.018,5.1125,13797.81688
33,HAY,2009,4.578079571,123.6332316,406.8395869,46.00306314,142.74,7.05,13702.8287
33,HAY,2010,4.54544565,115.2950401,379.4011197,42.90048027,153.216,6.125,13057.19937
33,HAY,2011,4.551459626,210.7221637,693.4229327,78.40824735,243.288,7.05,9692.229919
33,HAY,2012,4.472043117,220.0691965,724.1811919,81.88621308,250.526,7.15,9600.876397
33,HAY,2013,4.592737078,176.5866669,581.0933329,65.70666708,215.6,6.666666667,9874.025952
33,HAY,2014,4.592737078,161.9616502,532.9668246,60.26480038,225.993,5.833333333,9861.499542
33,HAY,2015,4.592737078,163.5233672,538.1059631,60.84590438,181.089,7.35,11097.81862
33,HAY,2016,4.518581733,101.2005001,333.0202498,37.65600024,141.21,5.833333333,10492.21261
33,HAY,2017,4.592737078,120.4841327,396.4768546,44.83130542,160.768,6.1,11240.66027
33,HAY,2018,4.580831952,113.0285716,371.9428569,42.05714312,184,5,11010.35483
34,HAY,2008,4.066298129,119.3946939,392.8918409,44.42593285,260.018,3.7375,20066.38411
34,HAY,2009,4.020149101,81.98373867,269.7836977,30.50557733,142.74,4.675,20388.59511
34,HAY,2010,3.873681861,86.2124545,283.699123,32.079053,153.216,4.58,22672.88833
34,HAY,2011,3.950378449,139.5847524,459.3312192,51.93851278,243.288,4.67,23303.36839
