g,HR_Region,shortage_pct%,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Orchards,3117.281059,2.261810582,818.8034716,826.9915145837111,3196.1544285569344,3220.045682938815,5773137.052841845,5830868.481663409,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MER,Pasture,215.0,3.5,9116.357467,4.779641077175615e-18,50033.608561679546,2.232713284139896e-08,6860058.9939175,3.59667991057465e-15,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Potatoes,960.1331262,14.27542043,3172.150497,3203.87203400817,5844.446974945149,5888.134216118852,43478459.18925299,43913244.22027042,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Other field and grain,Field and grain,MER,Safflower,447.9696,1.4025,55.109308,55.66040158880377,97.95879169044746,98.69103361057199,34623.930762104115,34970.17038939505,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Subtropical,826.2221391,4.405931004,97.36107565,98.33468735961796,340.7429082800964,343.2899614509578,354421.3563193699,357965.5733521777,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Tomatoes Fresh,513.5119746,20.19858006,265.5903578,268.2462640582646,451.50360825999996,454.8785977650162,2754759.6903314423,2782307.3150350316,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Tomatoes Processing,78.52090496,49.10025147,2390.31322,2414.2163763396766,6055.460156536562,6100.724721237386,9215604.455450496,9307760.593073016,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Truck,548.8387,13.5325,328.082203,331.3630283408987,297.4611974960274,299.6847196650569,2436718.9189514564,2461086.132731545,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Almonds,5157.824281,1.067695081,39705.09675,40102.14811859054,160134.0096778489,161331.0114005057,218655317.1741287,220841872.55466905,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MER,Berries,5010.1193,4.8075,144.266886,145.70955631659245,292.6827807395975,294.8705845616081,3474833.6448418456,3509582.0163739664,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Pistachios,4636.170568,1.382293453,10699.87746,10806.87634266492,40563.82017776343,40867.03473361468,68570680.68407401,69256388.183454,6,Good,246.2160653910877
MER04-RestWA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MER,Walnuts,2092.008952,1.920558157,2316.751867,2339.9194090658466,8566.109743513302,8630.141413870713,9308303.23938389,9401386.365778143,6,Good,246.2160653910877
MOD01-CC-OAK&MID,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MOD,Alfalfa,205.8588937,7.063149253,2240.651652,2240.651652,9922.352398193118,9922.352398193118,3257934.594310952,3257934.594310952,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Other field and grain,Field and grain,MOD,Beans Dry,1415.3103,1.200351344,282.79968,282.79968,616.5033024,616.5033024,480439.78511888324,480439.78511888324,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Corn,Corn,MOD,Corn,44.88630607,26.76544219,10044.78925,10044.78925,19671.04561123507,19671.04561123507,12067828.189317355,12067828.189317355,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MOD,Cucurbits,252.19315,13.35,69.053368,69.053368,138.106736,138.106736,232487.39836028984,232487.39836028984,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Other field and grain,Field and grain,MOD,Field and Grain,187.333843,2.812754651,2546.686132,2546.686132,959.251777235562,959.251777235562,1341910.3953393137,1341910.3953393137,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Grapes Table,390.5459,12.435,53.18322368,53.18322368,154.94045830333891,154.94045830333891,258281.04261538095,258281.04261538095,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Grapes Wine,510.5784914,8.495282366,1719.590899,1719.590899,5009.741485180137,5009.741485180137,7458740.062606578,7458740.062606578,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MOD,Onions and Garlic,248.2454,30.0225,73.227541,73.227541,212.57344925232584,212.57344925232584,545761.0202014897,545761.0202014897,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Orchards,3117.281059,2.261810582,1895.945496,1895.945496,6844.0928161660695,6844.0928161660695,13367741.555538137,13367741.555538137,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MOD,Pasture,215.0,3.5,10803.31518,10803.31518,52918.23885309889,52918.23885309889,8129494.67295,8129494.67295,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Corn,Field and grain,MOD,Rice,356.2897,4.3575,232.867099,232.867099,1047.9019455,1047.9019455,361533.7085815436,361533.7085815436,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MOD,Truck,548.8387,13.5325,1070.587272,1070.587272,1962.7433316431375,1962.7433316431375,7951422.6502283905,7951422.6502283905,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Almonds,5157.824281,1.067695081,44497.80015,44497.80015,180612.64895073598,180612.64895073598,245048656.26222765,245048656.26222765,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Pistachios,4636.170568,1.382293453,141.0318255,141.0318255,538.7733241869385,538.7733241869385,903809.2547138898,903809.2547138898,10,Infeasible,N/A
MOD01-CC-OAK&MID,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Walnuts,2092.008952,1.920558157,13044.94538,13044.94538,48404.00786331982,48404.00786331982,52412305.809632,52412305.809632,10,Infeasible,N/A
MOD02-E&W-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MOD,Alfalfa,205.8588937,7.063149253,385.529271,6.063215597895776e-20,1863.3914763714902,6.482051163814547e-08,560564.2215688697,8.815988791260093e-17,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Corn,Corn,MOD,Corn,44.88630607,26.76544219,2652.816676,2.688733825283312e-19,6375.602743769061,6.482062532590519e-08,3187098.8098355536,3.2302497387215e-16,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MOD,Cucurbits,252.19315,13.35,315.59574,2.534657563604937e-17,698.6223856822829,6.482051175407174e-08,1062540.9686923663,8.533630723077006e-14,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Other field and grain,Field and grain,MOD,Field and Grain,187.333843,2.812754651,1465.975954,1480.6357280909285,552.1842764953253,556.311844700745,772458.1161657135,780182.7049946061,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Grapes Table,390.5459,12.435,72.50137672,73.22639106994664,208.3206224179662,209.87781871982867,352098.46027694026,355619.4477097828,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Grapes Wine,510.5784914,8.495282366,2344.211181,2214.9554694927097,6735.700125958597,6348.394554743935,10168035.816602085,9607388.075153353,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Orchards,3117.281059,2.261810582,246.8938611,249.36280215638646,1024.8670333683397,1032.527914320843,1740774.3702531683,1758182.1311973846,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,MOD,Pasture,215.0,3.5,2893.975162,5.745456907897643e-20,15183.723017591326,6.482051163808828e-08,2177716.309405,4.323456323192976e-17,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,MOD,Truck,548.8387,13.5325,323.087501,326.31837924679996,346.7805842989708,349.37276921618553,2399622.469504838,2423618.7182401167,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Almonds,5157.824281,1.067695081,22205.76655,21630.22559597461,90889.93225174694,88312.86191522151,122286792.51574694,119117297.91303898,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Pistachios,4636.170568,1.382293453,60.36057063,60.07381706662131,236.43403185364096,234.72253088559677,386823.62765846355,384985.9536193946,2,Good,884.1746032171865
MOD02-E&W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,MOD,Walnuts,2092.008952,1.920558157,4812.32613,4464.1472049719,17939.747639531357,16600.175703122557,19335083.54645506,17936161.60669591,2,Good,884.1746032171865
NAM01-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,NAM,Alfalfa,187.2098036,5.87624882,1248.566497,1248.566497,4578.077156082855,4578.077156082855,1373537.2500669137,1373537.2500669137,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Beans Dry,1054.225767,1.083582552,283.301166,283.301166,595.8767857255664,595.8767857255664,323626.4372614663,323626.4372614663,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Corn,Corn,NAM,Corn,166.7194068,5.454093572,784.89092,784.89092,1983.157724794964,1983.157724794964,713703.8604921338,713703.8604921338,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,NAM,Cucurbits,161.7514,13.41,86.352773,86.352773,197.4600076221176,197.4600076221176,187306.6146361378,187306.6146361378,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Field and Grain,173.2298426,2.485487486,8812.159069,8812.159069,7637.204529404052,7637.204529404052,3794168.548776479,3794168.548776479,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Orchards,2061.666385,2.066393172,881.1789792,881.1789792,3269.8534767251763,3269.8534767251763,3754010.442913703,3754010.442913703,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,NAM,Pasture,215.0,3.5,4171.266508,4171.266508,17519.3193336,17519.3193336,3138878.04727,3138878.04727,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Corn,Field and grain,NAM,Rice,370.9204663,4.450435008,43032.89421,43032.89421,193648.023945,193648.023945,71036869.7829328,71036869.7829328,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Safflower,429.9064999,1.059039203,186.08451,186.08451,202.83211590000002,202.83211590000002,84722.01406056894,84722.01406056894,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Subtropical,942.1801854,4.535541375,92.78122951,92.78122951,318.1316552177988,318.1316552177988,396481.769538247,396481.769538247,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Sunflowers,3239.762235,0.609912532,142.008447,142.008447,335.6132963626638,335.6132963626638,280604.65650341206,280604.65650341206,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,NAM,Tomatoes Processing,77.35725946,46.64298896,165.094546,165.094546,467.21756518,467.21756518,595689.8152298221,595689.8152298221,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,NAM,Truck,742.4217034,17.44810947,51.702259,51.702259,117.88115051999999,117.88115051999999,669743.5742116519,669743.5742116519,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Almonds,5165.974452,0.856578131,2787.620032,2787.620032,9835.726837699838,9835.726837699838,12335387.964115897,12335387.964115897,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Pistachios,3834.493456,1.253131426,351.255227,351.255227,1409.7478451311608,1409.7478451311608,1687825.0100768309,1687825.0100768309,10,Infeasible,N/A
NAM01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Walnuts,1949.323208,2.037882063,8978.011591,8978.011591,31336.366835622477,31336.366835622477,35665068.452683635,35665068.452683635,10,Infeasible,N/A
NAM02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,NAM,Alfalfa,187.2098036,5.87624882,2191.785293,360.0672569719654,8036.546075063928,1316.9459793578949,2411164.1240717387,396106.88831450365,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Beans Dry,1054.225767,1.083582552,148.062738,149.54336686108687,311.42529221064575,313.7531962724905,169138.0839220334,170829.46645315946,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Corn,Corn,NAM,Corn,166.7194068,5.454093572,526.646892,531.9133662151104,1330.661147295549,1340.6078393437062,478881.7278413461,483670.5499346207,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,NAM,Cucurbits,161.7514,13.41,170.67594,172.38270110063922,390.27898285689196,393.1963182335285,370210.83875604754,373912.9508324412,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Field and Grain,173.2298426,2.485487486,6319.967409,6383.167146883745,5477.305089906656,5518.247936804399,2721128.997418484,2748340.3148597428,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Orchards,2061.666385,2.066393172,941.9977794,951.4177667038049,3407.4985931059864,3432.9696451063473,4013111.506903635,4053242.662486469,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,NAM,Pasture,215.0,3.5,2851.85907,1.086696434797307e-12,11977.808094,1.995225417253564e-08,2146023.950175,8.177390671849736e-10,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Corn,Field and grain,NAM,Rice,370.9204663,4.450435008,8848.829945,8937.318333823547,39819.7347525,40117.38726975608,14607271.764403164,14753344.629581243,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Subtropical,942.1801854,4.535541375,65.18664348,65.838510549794,216.23475789426107,217.85111266479456,278561.9019461648,281347.5236791445,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,NAM,Sunflowers,3239.762235,0.609912532,105.415257,106.46941062498564,249.13139067486156,250.9936478299407,208297.55275546323,210380.53036763953,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,NAM,Truck,742.4217034,17.44810947,78.205887,78.98794665831407,178.30942235999999,179.64228532125347,1013067.7323745674,1023198.4199100194,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Almonds,5165.974452,0.856578131,1410.835709,1424.9440803341422,4851.0313110855195,4887.292770150383,6243033.707738659,6305464.10784724,2,Good,278.61123119456386
NAM02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NAM,Walnuts,1949.323208,2.037882063,4240.935329,4283.3447251151265,14593.970484472437,14703.060413847978,16847076.580276757,17015547.516201947,2,Good,278.61123119456386
NYB01-CE-IDs,Sacramento River,0.8,Other field and grain,Field and grain,NYB,Field and Grain,173.2298426,2.485487486,688.91109,695.8002072504493,505.201465770363,508.97784456410477,296617.9763795322,299584.1588775808,5,Good,494.87706393300346
NYB01-CE-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Grapes Wine,730.6198687,7.837965954,91.22278014,92.13500875314001,228.6651022480076,230.374373762999,522393.9695938216,527617.9139382489,5,Good,494.87706393300346
NYB01-CE-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Orchards,2061.666385,2.066393172,551.8082375,557.3263253932057,1948.0684980825813,1962.6303100616221,2350820.8150192844,2374329.0466782106,5,Good,494.87706393300346
NYB01-CE-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,NYB,Pasture,215.0,3.5,494.713581,1.9751086762402283e-08,1884.85874361,2.647329639885076e-07,372271.9697025,1.4862692788707718e-05,5,Good,494.87706393300346
NYB01-CE-IDs,Sacramento River,0.8,Corn,Field and grain,NYB,Rice,370.9204663,4.450435008,19888.69035,15864.72067931154,89499.106575,71212.76423728178,32831403.336513404,26188805.510947183,5,Good,494.87706393300346
NYB01-CE-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Subtropical,942.1801854,4.535541375,80.75298727,81.56051708201885,200.878955485869,202.38052365350904,345081.5154897071,348532.33038529556,5,Good,494.87706393300346
NYB01-CE-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Walnuts,1949.323208,2.037882063,1782.501843,1800.326879203606,6247.9637694773155,6294.667298000924,7080972.1733215945,7151781.965660296,5,Good,494.87706393300346
NYB02-CW-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Orchards,2061.666385,2.066393172,5418.88586,4710.800599831433,18924.878828507546,16410.836769628917,23085609.83361847,20069015.561749496,4,Good,1124.5701462161612
NYB02-CW-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,NYB,Pasture,215.0,3.5,86.321757,3.816261977835553e-21,328.88589417000003,3.81626197783716e-08,64957.122142500004,2.8717371383212534e-18,4,Good,1124.5701462161612
NYB02-CW-WAs,Sacramento River,0.8,Corn,Field and grain,NYB,Rice,370.9204663,4.450435008,537.833292,3.816261178475247e-21,2420.2498140000002,3.81626117847726e-08,887832.3020126254,6.2997214891024135e-18,4,Good,1124.5701462161612
NYB02-CW-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Subtropical,942.1801854,4.535541375,247.9174664,197.0671805748263,608.1606134032106,482.21239402436305,1059425.0183666367,842126.633639826,4,Good,1124.5701462161612
NYB02-CW-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Almonds,5165.974452,0.856578131,695.1838984,532.7776890345216,2444.833619082601,1868.996698091369,3076230.9765072493,2357573.635367648,4,Good,1124.5701462161612
NYB02-CW-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,NYB,Walnuts,1949.323208,2.037882063,5878.814439,5008.209727145853,20482.02754455145,17405.18328910164,23353536.277202155,19895067.068426207,4,Good,1124.5701462161612
