g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,pc,pimarginal
SACRAMENTO VALLEY - CORNING,Alfalfa,Sacramento River,1487.058699,269.8935267,6.236882445,3.537610105,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1505.7489637063688,9.029458505029597,1505.7489637063688,524.2357495,981.5132142,-4.882352941,0.017518137031080058,0.982477694,0.026763794791326345,0.033968946,2.7867416672236693,0.000361542,1586284.405593432,1487.057043,5260.623777411555,0.001656487,0.010102898998411547,1.1139355165332412e-06,1.920471796416887e-06,GOOD,1.939072961544676,1.5277763122781245,269.8935267,1505.894718
SACRAMENTO VALLEY - CORNING,Almonds & Pistachios,Sacramento River,12765.36373,4754.887721,0.773452267,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,3496.314260546914,19.312227852191974,3496.314260546914,524.2357495,2972.078511,-4.882352941,0.035240465,0.9647555710500144,0.03386801,0.10747980197796873,0.393849983,0.000195842,1245831.3619408647,12765.362691888284,46129.806996963634,0.001038112,0.039036747,8.132253317221913e-08,8.462362218986483e-07,GOOD,3.0498974152879694,0.9610545813701002,4754.887721,3496.365486
SACRAMENTO VALLEY - CORNING,Citrus & Subtropical,Sacramento River,1784.775866,1103.5,3.7,2.972946835,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,3933.616401,26.039175543474485,3933.616401,524.2357495,3409.380651,-4.882352941,0.11467856552021427,0.8853067741027185,0.15944416948453444,0.056678025359005194,2.3926314625960314,0.004309957,360.99326724524155,1784.7758342144023,5306.0396926890735,3.1785597684574896e-05,0.00406932,1.7809293755082017e-08,7.669216827651068e-07,GOOD,0.49423381869050864,1.3903572019867076,1103.5,3933.273762
SACRAMENTO VALLEY - CORNING,Corn,Sacramento River,1365.02664,227.9768413,5.774421032,2.826875063,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1174.2107531046463,8.815327964760515,1174.2107531046463,524.2357495,649.9750036,-4.882352941,0.04944072,0.9505321176511766,0.020834757196819955,0.13076874602616476,3.1928902368147525,0.002441955,9498.771617759276,1365.0263655229403,3858.755882658982,0.000274477,0.003886288,2.0107817071421323e-07,1.0071338796630322e-06,GOOD,2.644960375498291,0.4214088525991567,227.9768413,1173.501759
SACRAMENTO VALLEY - CORNING,Dry Beans,Sacramento River,44.18771134,1188,1.3,2.293810917,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1428.847243,12.728879713666407,1428.847243,524.2357495,904.6114936,-4.882352941,0.17786006362427528,0.8220665455902234,0.10024131380765865,0.4564734694490456,0.9273540274850028,0.013470670401054883,37042.05573314072,44.18768498591923,101.35815007656156,2.6354080766566312e-05,0.000104592,5.96411988025047e-07,1.0319078152967407e-06,GOOD,2.5664753522934403,0.5635965250716192,1188,1428.537653
SACRAMENTO VALLEY - CORNING,Grain,Sacramento River,5796.708944,210.894477,2.677356409,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,524.2357494956531,13.309400204144309,524.2357494956531,524.2357495,0,-4.882352941,0.9758024419832713,0.023082753120752114,0.7051951595090986,3.0364361240299953,2.704406863821833,0.000233124,390.3319010939654,5796.715531511385,4573.968116,-0.006587511,-0.001653147,1.1364226578766725e-06,3.6142522048741505e-07,GOOD,3.1117324505343373,0.7226823065494933,210.894477,524.1257715
SACRAMENTO VALLEY - CORNING,Other Deciduous,Sacramento River,15055.78563,1739.085959,2.022984734,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3350.8541222047497,20.028747547739194,3350.8541222047497,524.2357495,2826.618373,-4.882352941,0.053793075823915404,0.9461958779289341,0.033864988,0.033373874284334484,1.1229199180696774,0.00051092,2524.760599190904,15055.785253984592,50101.72167665258,0.000376015,0.039503935069660656,2.4974811534921102e-08,7.88473980530784e-07,GOOD,0.6204120841421951,0.6295417628777134,1739.085959,3350.441085
SACRAMENTO VALLEY - CORNING,Pasture,Sacramento River,7694.089861,287.120707,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1395.251618,33.88293672,1395.251618,524.2357495,871.0158682,-4.882352941,0.040489932,0.9595000563642851,0.074774284,0.091626368,2.607603370829807,0.000254843,481249.8627483034,7694.086800332142,30511.503425287796,0.003060668,0.12619210922639468,3.9779465974908293e-07,4.135869201638541e-06,GOOD,2.262942000342034,1.8467377139832826,287.120707,1395.425282
SACRAMENTO VALLEY - CORNING,Rice,Sacramento River,66.29221535,549,4.6,4.534377778,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2297.67501,10.561611421603342,2297.67501,524.2357495,1773.43926,-4.882352941,0.006277493,0.9937208005404238,0.004393765,0.030131372,1.659943637969102,0.075423637,158.46372394269582,66.29220936169972,300.5937167399083,5.9883002876404134e-06,0.000231398,9.033187767257823e-08,7.698010011428744e-07,GOOD,4.7999050645054355,0.699923421,549,2297.504239
SACRAMENTO VALLEY - CORNING,Sunflowers,Sacramento River,83.27651041,3732,0.6,2.873453662,0.386904762,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2094.5749359479996,14.745517608238785,2094.5749359479996,524.2357495,1570.339186,-4.882352941,0.077725108,0.9222539119221194,0.077460287,0.16966115100166115,0.3604454410755456,0.016227281194879158,25059.376486360386,83.27649292903126,239.29099260072687,1.7480968736549585e-05,0.000201195,2.0991476048269233e-07,8.407976306362033e-07,GOOD,2.182835824495322,0.9965928458037955,3732,2094.669656
SACRAMENTO VALLEY - CORNING,Truck Crops,Sacramento River,28.30385648,2654.838885,14.56835642,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.339190163,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,38542.57187114039,274.74939822215237,38542.57187114039,524.2357495,38018.33612,-4.882352941,0.708404662,0.29158034073337974,0.2495620424381164,0.2354869388222997,13.584819047162132,0.1041624383988538,19138.025641685876,28.30385638,75.35148746400544,1.0097879865611503e-07,2.227828996126391e-05,3.567669258338291e-09,2.9565817642481724e-07,GOOD,0.332418674,0.35228740820875265,2654.838885,38541.00044
SACRAMENTO VALLEY - CORNING,Vineyard,Sacramento River,20.78994879,1849.908129,10.02560391,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18412.55174858718,131.9194759383738,18412.55174858718,524.2357495,17888.316,-4.882352941,0.5374343884275522,0.462550884,0.8103945494894808,0.5342774490292842,8.841359415424622,0.3700012813888077,22.062096775016403,20.789948729636382,55.337666156416624,6.036361810402013e-08,7.582048020537968e-06,2.9035000862077706e-09,1.3701421668666505e-07,GOOD,0.9941259073363267,1.5078948555200695,1849.908129,18412.61748
SACRAMENTO VALLEY - LOS MOLINOS,Alfalfa,Sacramento River,28.69296742,277,6,3.537610105,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1484.454765,8.915233027595054,1484.454765,521.1960699,963.2586951,-4.882352941,0.017274726,0.9827211037807946,0.026391917,0.033496954,2.6740528791230656,0.018737497615091584,30038.466851230118,28.692932401127536,101.50434745486412,3.501887246315505e-05,0.000184033,1.2204688330265093e-06,1.8130477621995231e-06,GOOD,1.939072961544676,1.5277763122781245,277,1484.600519
SACRAMENTO VALLEY - LOS MOLINOS,Almonds & Pistachios,Sacramento River,210.77858,4778.401792,0.930364278,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,4264.289906616986,23.34502188439215,4264.289906616986,521.1960699,3743.093837,-4.882352941,0.042650383884144216,0.9573456822407197,0.040989347,0.1300792955692911,0.491738043,0.011860787751772498,25906.833006853318,210.77856531737848,761.6840985164056,1.4682621525707873e-05,0.000695451,6.965898302241087e-08,9.130430442270844e-07,GOOD,3.0498974152879694,0.9610545813701002,4778.401792,4264.341132
SACRAMENTO VALLEY - LOS MOLINOS,Citrus & Subtropical,Sacramento River,6.773498759,1088,3.4,2.972946835,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,3549.8664005919995,23.59179470001367,3549.8664005919995,521.1960699,3028.670331,-4.882352941,0.10466231321940123,0.8953228605405693,0.14551800096118309,0.051727655,2.1596028494527517,1.1356476122604826,1.2170485966587987,6.773498616960528,20.13726746616782,1.4203947173996312e-07,-1.58E-05,2.0969882300669823e-08,7.83062285709151e-07,GOOD,0.49423381869050864,1.3903572019867076,1088,3549.523762
SACRAMENTO VALLEY - LOS MOLINOS,Corn,Sacramento River,90.81642469,221,5.6,2.826875063,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1095.3764858929999,8.287424721,1095.3764858929999,521.1960699,574.180416,-4.882352941,0.046275602,0.9536971453605542,0.019500948387981307,0.12239713392995541,3.0596111932064223,0.03670408,558.2942026470004,90.81640313,256.7264153258769,2.1561668205549722e-05,0.000270941,2.374203595786779e-07,1.0553678914938037e-06,GOOD,2.644960375498291,0.4214088525991567,221,1094.667492
SACRAMENTO VALLEY - LOS MOLINOS,Grain,Sacramento River,46.94787095,216,2.6,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,521.1960699,13.23775041756828,521.1960699,521.1960699,0,-4.882352941,0.9756648458923328,0.023214010026730666,0.705095721,3.0360079618087554,2.626415376587254,0.028784081663480655,3.161319965736004,46.95343776224564,37.04920480003566,-0.005566812,-0.004393806,0.000118574,0.000118608,GOOD,3.1117324505343373,0.7226823065494933,216,521.0860919
SACRAMENTO VALLEY - LOS MOLINOS,Other Deciduous,Sacramento River,1494.273963,2153.025639,1.987283773,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,4111.382691271657,24.358426268643242,4111.382691271657,521.1960699,3590.186621,-4.882352941,0.065205416,0.9347836709733297,0.041049533,0.040454228,1.145368896680261,0.005147856,318.26569637392976,1494.2739316023565,4972.552853610618,3.1397643624586635e-05,0.004478995,2.1011972638237447e-08,9.007427766669821e-07,GOOD,0.6204120841421951,0.6295417628777134,2153.025639,4110.969654
SACRAMENTO VALLEY - LOS MOLINOS,Pasture,Sacramento River,7319.13445,272,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1319.648083,32.09855145578573,1319.648083,521.1960699,798.4520128,-4.882352941,0.03838067,0.9616092966462008,0.07087903,0.086853229,2.5800285122172038,0.000267898,419673.6834069187,7319.130991150945,29024.568107346237,0.003458849,0.14092163124951185,4.7257624217687783e-07,4.855229766776283e-06,GOOD,2.262942000342034,1.8467377139832826,272,1319.821747
SACRAMENTO VALLEY - LOS MOLINOS,Safflower,Sacramento River,143.1242232,564,1,2.357007476,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,539.4960409429999,21.92065600066421,539.4960409429999,521.1960699,18.29997107,-4.882352941,0.2582568985367486,0.7414861373748913,0.2414869702737936,0.9070486227644502,0.7646499335776759,0.009441807,512.6542716010823,143.12231467580676,337.33903717603783,0.001908524,0.005826903,1.3334739225511883e-05,1.7272837607049556e-05,GOOD,3.5121951355556216,0.9350649358914657,564,539.5473686
SACRAMENTO VALLEY - LOS MOLINOS,Truck Crops,Sacramento River,34.72675648,133,22.8,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,2898.332757,21.54142899297626,2898.332757,521.1960699,2377.136687,-4.882352941,0.1544737900142528,0.845482724,0.054419171,0.051349973,15.69692855955793,0.070234731,2953.064238753965,34.72675400653137,92.45072246191674,2.4734686263627736e-06,5.473411856371513e-05,7.122659519864187e-08,5.920352453896122e-07,GOOD,0.332418674,0.35228740820875265,133,2896.761327
SACRAMENTO VALLEY - LOS MOLINOS,Vineyard,Sacramento River,32.95819986,1849.908129,10.02560391,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18412.55174858718,131.9194759383738,18412.55174858718,521.1960699,17891.35568,-4.882352941,0.5374343884275526,0.4625508844925264,0.8103945494894814,0.5342774490292846,8.841359415424625,0.23339586885761704,34.98087260627887,32.95819976,87.72648956888216,9.886340279763317e-08,4.257808765828486e-05,2.9996602732426408e-09,4.853501741862203e-07,GOOD,0.9941259073363267,1.5078948555200695,1849.908129,18412.61748
SACRAMENTO VALLEY - NORTH AMERICAN,Alfalfa,Sacramento River,3222.621981,284.2801478,7.135551533,3.537610105,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1850.9504094477568,10.88117410686304,1850.9504094477568,486.6952565,1364.255153,-4.882352941,0.021447334212247947,0.978548513,0.032766729170984624,0.041587945868182076,3.3097369987136984,0.000166831,4777753.598750535,3222.6208863941038,11400.372375510577,0.001094606,0.00770907,3.396631384220674e-07,6.76211677538667e-07,GOOD,1.939072961544676,1.5277763122781245,284.2801478,1851.096164
SACRAMENTO VALLEY - NORTH AMERICAN,Almonds & Pistachios,Sacramento River,6266.072539,4601.800118,0.549226813,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,2346.067586281164,13.272052037666505,2346.067586281164,486.6952565,1859.37233,-4.882352941,0.023925073,0.9760709165476393,0.022993300663042403,0.072969017,0.25961057180298774,0.000398974,382606.81610724435,6266.072193841687,22643.526327417643,0.000345158,0.008755004,5.5083676471347784e-08,3.866447589806799e-07,GOOD,3.0498974152879694,0.9610545813701002,4601.800118,2346.118812
SACRAMENTO VALLEY - NORTH AMERICAN,Citrus & Subtropical,Sacramento River,91.09683955,1059.333333,2.266666667,2.972946835,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,2251.8219557451107,15.313464776159588,2251.8219557451107,486.6952565,1765.126699,-4.882352941,0.069035364,0.9309492198115014,0.095983816,0.034119612,1.3283470149694772,0.084440994,9.539835275531068,91.09683822268431,270.82598385502706,1.3273156866944191e-06,7.696364826870195e-05,1.4570381291503533e-08,2.841811014643491e-07,GOOD,0.49423381869050864,1.3903572019867076,1059.333333,2251.479317
SACRAMENTO VALLEY - NORTH AMERICAN,Corn,Sacramento River,977.5315608,248.4627258,6.361128724,2.826875063,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1438.279867822716,10.583631866887288,1438.279867822716,486.6952565,951.5846114,-4.882352941,0.059891474,0.9400816628859298,0.025238797,0.15841057464726127,3.6432437443157095,0.00340995,9957.680943272115,977.5315038965701,2763.358511907157,5.690342982234142e-05,0.001080614,5.821134795460962e-08,3.91050746377098e-07,GOOD,2.644960375498291,0.4214088525991567,248.4627258,1437.570874
SACRAMENTO VALLEY - NORTH AMERICAN,Cucurbits,Sacramento River,275.5300049,203,12,1.97136542,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2336.461468,23.307557018376357,2336.461468,486.6952565,1849.766212,-4.882352941,0.4629613743575735,0.5368637974015753,0.17789152624166935,0.062270831414042105,10.336798954200367,0.072587376,5.252750194854895e-05,275.5300041028728,543.1701633072073,7.971271998030716e-07,0.000160525,2.893068579200216e-09,2.955336036068091e-07,GOOD,0.13450545739469513,0.38424701518246485,203,2331.889358
SACRAMENTO VALLEY - NORTH AMERICAN,Dry Beans,Sacramento River,284.0057639,1366.283453,0.938940486,2.293810917,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1167.306092497578,10.573268572448049,1167.306092497578,486.6952565,680.610836,-4.882352941,0.15019911761479499,0.8497250223624542,0.084651701,0.3854823332945948,0.6492011744328694,0.002095866,179143.28246879994,284.0056684,651.4550984598317,9.550916695388878e-05,0.000423265,3.36293058430737e-07,6.497218899557259e-07,GOOD,2.5664753522934403,0.5635965250716192,1366.283453,1166.996502
SACRAMENTO VALLEY - NORTH AMERICAN,Grain,Sacramento River,17051.68711,190.0848062,2.772968535,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,486.6952564511729,12.424514738554413,486.6952564511729,486.6952565,0,-4.882352941,0.9739858661771921,0.024815638,0.7038823523155393,3.030783426145363,2.803044880674786,7.925030189879854e-05,1148.2062513066148,17051.69494,13454.850951293327,-0.007825142,-0.001703823,4.5890719489967754e-07,1.2663261585179962e-07,GOOD,3.1117324505343373,0.7226823065494933,190.0848062,486.5852785
SACRAMENTO VALLEY - NORTH AMERICAN,Onions & Garlic,Sacramento River,14.18800314,495.9719202,11.53054091,2.113494575,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472874999999,5612.315813727354,51.13666225341342,5612.315813727354,486.6952565,5125.620557,-4.882352941,0.5789709755098269,0.4209614055607902,0.26976946588641915,0.3792964774982269,10.349197373104206,0.17190751694772338,2601.428381278051,14.188003004564722,29.98627329725015,1.3543527721537885e-07,-5.63E-06,9.545760307421165e-09,1.8777852752945693e-07,GOOD,0.6551217479671209,0.46594644170006466,495.9719202,5611.73335
SACRAMENTO VALLEY - NORTH AMERICAN,Other Deciduous,Sacramento River,19182.94132,1756.949957,1.725053902,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,2863.543154975582,17.254492889740035,2863.543154975582,486.6952565,2376.847899,-4.882352941,0.046332953474771954,0.9536559131868159,0.029168529,0.028745524229746626,0.9302400704985408,0.000400997,2705.0322317937585,19182.941078552038,63835.84641630077,0.000241448,0.0216264,1.2586597646538316e-08,3.3878132208227993e-07,GOOD,0.6204120841421951,0.6295417628777134,1756.949957,2863.130118
SACRAMENTO VALLEY - NORTH AMERICAN,Pasture,Sacramento River,7505.827176,172.5909001,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,822.6025832,20.367345175221416,822.6025832,486.6952565,335.9073267,-4.882352941,0.024279323,0.9757104966650725,0.044837541,0.054942699,2.357529762071093,0.000261235,181168.9866078774,7505.823897099906,29764.99536241565,0.0032789,0.061051487467921106,4.3684726766372224e-07,2.051112775294598e-06,GOOD,2.262942000342034,1.8467377139832826,172.5909001,822.7762476
