g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MADERA,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MERCED,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - MODESTO,
SAN JOAQUIN VALLEY - PLEASANT VALLEY,
SAN JOAQUIN VALLEY - PLEASANT VALLEY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TRACY,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULARE LAKE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
SAN JOAQUIN VALLEY - TULE,
