g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,omegawater_unit,CS_land,CS_labor,CS_supply,sigma,xland_lp,lambdacrop,lambdaland,lambdawater,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,omega_suppl_unit,omega_labor_unit,xsupplies_base,xlabor_base,xlandcalib,xwatercalib,xsuppcalib,xlaborcalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
THE WEST SIDE I.D.,Orchards,San Joaquin River,9.336755415,4762.917744,3.247388671,3.445837194,2203.997553,50,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,0.4,9.34609217,2032.266084,0,23.52100934,-1.5,0.251646253,0.096262212,0.317630295,0.334461241,3.069098535,0.82387375,2.346364777,5347.052266,5630.387791,9.336755415,9.336755415,9.333076793,32.16026315,9.333078934,9.333096643,0.003678622,0.012675933,0.000393994,0.000393994,GOOD,4762.917744,-8468.519866
THE WEST SIDE I.D.,Pasture,San Joaquin River,72.72551955,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,72.79824507,84.43280444,0,23.52100934,-1.5,0.119611056,0.608112236,0.051412455,0.220864254,2.951450069,0.026961434,1562.221452,128.6294508,552.5829798,72.72551955,72.72551955,72.79824507,334.885544,72.79707094,72.79765861,-0.07272552,-0.334550993,0.001,0.001,GOOD,226.9343417,-679.1016494
THE WEST SIDE I.D.,Safflower,San Joaquin River,65.88967035,575.1459791,1.245291589,2.40565496,140.0879783,50,80.89587427,303.852797,0.74,50,0.195592287,0.424242424,0.112947658,0.4,65.95556002,14.52161987,0,23.52100934,-1.5,0.128918295,0.550266287,0.067453498,0.25336192,0.883125757,0.020509305,1951.646113,80.89587427,303.852797,65.88967035,65.88967035,65.82378068,158.3493045,65.82250873,65.8216543,0.06588967,0.158507812,0.001,0.001,GOOD,575.1459791,0.30932953
THE WEST SIDE I.D.,Tomatoes,San Joaquin River,141.5475083,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,141.6890558,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.009546981,44651.03118,1913.505271,924.141116,141.5475083,141.5475083,141.4059608,336.4982304,141.4049717,141.404433,0.141547508,0.336835065,0.001,0.001,GOOD,99.69467136,-2910.395762
THE WEST SIDE I.D.,Truck,San Joaquin River,108.2797869,690.3355797,21.20927139,2.667732673,775.1695468,50,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,0.4,108.3880667,5883.728618,0,23.52100934,-1.5,0.435222421,0.055856808,0.280980462,0.227940309,20.59629064,0.022525205,25791.62991,4298.997918,3487.484178,108.2797869,108.2797869,108.1715071,288.5726638,108.1714819,108.1712992,0.108279787,0.288861525,0.001,0.001,GOOD,690.3355797,-7921.316063
THE WEST SIDE I.D.,Walnuts,San Joaquin River,34.70947493,1802.497789,1.658526763,4.952669773,765.1413128,50,268.1025116,816.5691826,0.13,50,0.25594369,0.273146576,0.089681664,0.4,34.7441844,775.5525357,0,23.52100934,-1.5,0.232076178,0.604538695,0.040384536,0.123000591,0.974383924,0.221619823,3.172349011,268.1025116,816.5691826,34.70947493,34.70947493,34.7441844,172.0764719,34.74437855,34.74417135,-0.034709475,-0.171904567,0.001,0.001,GOOD,1802.497789,-97.315218
TRANQUILLITY I.D.,Alfalfa,Tulare Lake,106.4868569,279.620574,8.447932227,4.524530937,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255,0.4,106.5933438,562.6217626,0,24.4822416,-1.5,0.233171228,0.615599747,0.067660577,0.083568448,4.948854018,0.005048833,142128.2691,356.4707563,440.2816103,106.4868569,106.4868569,106.5933438,482.2848815,106.5920554,106.594254,-0.106486857,-0.481803078,0.001,0.001,GOOD,279.620574,-1232.976116
TRANQUILLITY I.D.,Almonds,Tulare Lake,3113.908545,4875.001978,1.131453803,4.141037405,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311,0.4,3117.022454,1829.230462,0,24.4822416,-1.5,0.388034974,0.332941598,0.066144185,0.212879243,0.89757938,0.00080285,309712.0286,516.3560009,1661.846397,3113.908545,3113.908545,3117.022319,12907.70602,3116.954436,3117.018263,-3.113774365,-12.89425611,0.000999957,0.000999957,GOOD,4875.001978,1446.826661
TRANQUILLITY I.D.,Corn,Tulare Lake,107.0194188,161.4386617,22.01452234,2.280437339,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293,0.4,107.1264382,774.4501076,0,24.4822416,-1.5,0.274045765,0.147370267,0.078338196,0.500245772,20.45164882,0.031146995,1245.795878,310.929404,1985.508048,107.0194188,107.0194188,106.9123994,243.8070276,106.9176852,106.9119062,0.107019419,0.244051079,0.001,0.001,GOOD,161.4386617,-2498.25417
TRANQUILLITY I.D.,Cotton,Tulare Lake,1894.920714,3710.758752,0.813814056,3.749301711,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087,0.4,1896.815635,711.2374169,0,24.4822416,-1.5,0.243249859,0.425202692,0.049547062,0.282000387,0.600199071,0.000776068,343413.1381,236.2384677,1344.566888,1894.920714,1894.920714,1894.022887,7101.263251,1894.034534,1894.022832,0.897826918,3.366224001,0.000473807,0.000473807,GOOD,3710.758752,1631.384934
TRANQUILLITY I.D.,Cucurbits,Tulare Lake,346.2873917,654.3961754,16.06524008,2.442132231,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591,0.4,346.6336791,562.9005632,0,24.4822416,-1.5,0.095732923,0.062962853,0.623228258,0.218075965,15.56365814,0.057755496,3.77E-05,6871.292169,2404.357717,346.2873917,346.2873917,345.9411043,844.8339209,345.9291241,345.9305247,0.346287392,0.8456796,0.001,0.001,GOOD,654.3961754,-9163.839444
TRANQUILLITY I.D.,Field and Grain,Tulare Lake,172.1450522,289.315121,2.652255461,3.261387025,145.2774368,25,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,0.4,163.3456732,0,0,24.4822416,-1.5,0.09333815,0.610683568,0.055887888,0.240090394,1.655186834,0.007850074,4791.152541,86.9874648,373.6919673,172.1450522,172.1450522,171.9729071,560.870208,171.9743923,171.9548641,0.172145052,0.56143164,0.001,0.001,GOOD,289.315121,-341.6417479
TRANQUILLITY I.D.,Grapes,Tulare Lake,101.979781,1422.002244,11.72196241,4.00891598,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599,0.4,102.0817608,1886.865098,0,24.4822416,-1.5,0.218006625,0.127711473,0.386094522,0.26818738,10.8311338,0.075429733,24.75087443,7245.758441,5033.018762,101.979781,101.979781,101.9972971,408.8985944,101.9966199,101.9977452,-0.017516141,-0.070220739,0.000171761,0.000171761,GOOD,1422.002244,-13111.19646
TRANQUILLITY I.D.,Onions and Garlic,Tulare Lake,370.5070886,2408.610949,10.63434095,1.253629891,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,0.4,370.8775957,3553.194676,0,24.4822416,-1.5,0.298838828,0.005109287,0.279523122,0.416528762,10.62392209,0.006582936,101596.4095,7170.237318,10684.66197,370.5070886,370.5070886,370.1365815,464.0142823,370.1387929,370.1361822,0.370507089,0.464478761,0.001,0.001,GOOD,2408.610949,-19608.81126
TRANQUILLITY I.D.,Orchards,Tulare Lake,54.74224611,2277.681025,7.763328774,3.502172688,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,0.4,54.79698836,2352.12491,0,24.4822416,-1.5,0.254652843,0.089362572,0.319526578,0.336458006,7.366274865,0.140518671,15.82080879,6112.909401,6436.827012,54.74224611,54.74224611,54.73194045,191.680707,54.73307922,54.73261325,0.010305662,0.036092209,0.000188258,0.000188258,GOOD,2277.681025,-12841.73103
TRANQUILLITY I.D.,Pistachios,Tulare Lake,779.7019015,5088.640658,1.460333567,3.820163692,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,0.4,780.4816034,2904.691439,0,24.4822416,-1.5,0.522276553,0.229153873,0.041722615,0.206846959,1.260088332,0.003206354,123960.5166,386.8138231,1917.69532,779.7019015,779.7019015,779.7615717,2978.816845,779.7653344,779.768519,-0.059670221,-0.227950011,7.65E-05,7.65E-05,GOOD,5088.640658,796.7536889
TRANQUILLITY I.D.,Tomatoes,Tulare Lake,1366.825793,97.3922824,54.70338716,2.220206136,168.9385059,50,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,0.4,1368.192619,1988.594959,0,24.4822416,-1.5,0.377892573,0.095817934,0.315920729,0.210368765,52.23728576,0.000988679,564960.3783,1803.712469,1201.075867,1366.825793,1366.825793,1365.458967,3031.600377,1365.491585,1365.448678,1.366825793,3.034635012,0.001,0.001,GOOD,97.3922824,-3126.33456
TRANQUILLITY I.D.,Truck,Tulare Lake,26.53025848,1282.087936,19.71342086,1.84535452,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021,0.4,26.55678874,10357.67836,0,24.4822416,-1.5,0.45899223,0.013521605,0.291230609,0.236255556,19.60645998,0.091933684,11099.409,7420.976145,6020.132457,26.53025848,26.53025848,26.50372822,48.90877467,26.50409854,26.50381078,0.026530258,0.048957732,0.001,0.001,GOOD,1282.087936,-13547.12662
Turner Island Water District,Alfalfa,San Joaquin River,805.3181971,290.4258221,6.981811447,4.134965358,571.5529894,50,305.9903334,377.9325916,1.86,50,0.281872792,0.186385019,0.150905255,0.4,806.1235153,468.2155881,0,23.52100934,-1.5,0.242943972,0.597256092,0.071495243,0.088304693,4.243100361,0.000667605,909757.1731,305.9903334,377.9325916,805.3181971,805.3181971,806.1235153,3333.29281,806.124638,806.1133032,-0.805318197,-3.329962847,0.001,0.001,GOOD,290.4258221,-1015.050092
Turner Island Water District,Corn,San Joaquin River,75.43745254,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,75.51288999,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.044186717,415.5575799,171.1787432,1093.099489,75.43745254,75.43745254,75.36201509,182.0617615,75.36244852,75.3624292,0.075437453,0.182244006,0.001,0.001,GOOD,77.55530093,-1409.182215
Turner Island Water District,Cotton,San Joaquin River,1878.995841,3399.208415,0.729719844,3.634047537,368.4467916,50,194.0424101,1104.40523,0.68,50,0.148539114,0.445240339,0.078228087,0.4,1880.874837,546.3965597,0,23.52100934,-1.5,0.22509733,0.455419453,0.047744161,0.271739056,0.525042583,0.000782646,268604.3934,194.0424101,1104.40523,1878.995841,1878.995841,1880.874837,6835.188568,1880.793161,1880.886489,-1.878995841,-6.828360208,0.001,0.001,GOOD,3399.208415,1682.313983
Turner Island Water District,Field and Grain,San Joaquin River,735.3085043,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,729.5111752,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.001837802,17948.91883,76.29216244,327.7457083,735.3085043,735.3085043,735.4607694,2145.382045,735.4695228,735.472266,-0.152265085,-0.444166153,0.000207076,0.000207076,GOOD,194.8087562,-361.6443672
Turner Island Water District,Tomatoes,San Joaquin River,2761.141671,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,2763.902813,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.000489418,870999.598,1913.505271,924.141116,2761.141671,2761.141671,2758.380529,6564.010185,2758.396644,2758.383073,2.761141671,6.570580766,0.001,0.001,GOOD,99.69467136,-2910.395762
WEST STANISLAUS I.D.,Alfalfa,San Joaquin River,94.44847871,290.4258221,6.981811447,4.134965358,571.5529894,50,305.9903334,377.9325916,1.86,50,0.281872792,0.186385019,0.150905255,0.4,94.54292719,468.2155881,0,23.52100934,-1.5,0.242943972,0.597256092,0.071495243,0.088304693,4.243100361,0.005692356,106697.1804,305.9903334,377.9325916,94.44847871,94.44847871,94.54283298,390.9313392,94.54084107,94.54542019,-0.094354273,-0.390151652,0.000999003,0.000999003,GOOD,290.4258221,-1015.050092
WEST STANISLAUS I.D.,Almonds,San Joaquin River,10501.49631,4775.762292,1.018616781,4.125499535,1058.3111,50,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,0.4,10511.99781,1581.993123,0,23.52100934,-1.5,0.371720169,0.357820298,0.064114062,0.206345471,0.79144599,0.000238061,910393.0655,455.3980167,1465.658483,10501.49631,10501.49631,10506.33931,43343.89793,10503.54916,10505.23256,-4.842997228,-19.97978281,0.000461172,0.000461172,GOOD,4775.762292,1746.394692
WEST STANISLAUS I.D.,Beans Dry,San Joaquin River,2484.029035,1593.773361,1.285477627,2.212101358,174.4872303,50,145.5634062,1032.584352,1.68,50,0.085167238,0.504004546,0.071049516,0.4,2486.513064,533.489085,0,23.52100934,-1.5,0.292405921,0.220999581,0.060120093,0.426474406,1.15001508,0.000239626,1629206.216,145.5634062,1032.584352,2484.029035,2484.029035,2481.545006,5489.429078,2482.121901,2481.566973,2.484029035,5.494924002,0.001,0.001,GOOD,1593.773361,191.1383725
WEST STANISLAUS I.D.,Corn,San Joaquin River,388.2248773,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,388.6131022,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.008586089,2138.590117,171.1787432,1093.099489,388.2248773,388.2248773,387.8366524,936.947135,388.0064502,387.9313942,0.388224877,0.93788502,0.001,0.001,GOOD,77.55530093,-1409.182215
WEST STANISLAUS I.D.,Cucurbits,San Joaquin River,360.1378533,384.0603914,14.86947686,2.299627126,267.5771763,50,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,0.4,360.4979912,235.5092671,0,23.52100934,-1.5,0.082052127,0.096161726,0.608769497,0.21301665,14.18155923,0.05553429,1.87E-05,3732.550158,1306.069594,360.1378533,360.1378533,359.7777154,827.3545938,359.8419377,359.8378742,0.360137853,0.828182777,0.001,0.001,GOOD,384.0603914,-4972.136537
WEST STANISLAUS I.D.,Field and Grain,San Joaquin River,392.2128276,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,369.760716,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.003445454,9573.935518,76.29216244,327.7457083,392.2128276,392.2128276,391.8206148,1142.963632,391.9504837,391.8485867,0.392212828,1.144107739,0.001,0.001,GOOD,194.8087562,-361.6443672
WEST STANISLAUS I.D.,Grapes,San Joaquin River,685.5711351,1686.199914,10.80135885,3.098484515,5693.452831,50,6051.355458,4549.18964,0.13,50,0.312599493,0.249773629,0.332250166,0.4,686.2567062,1691.448726,0,23.52100934,-1.5,0.384071916,0.064617868,0.31471722,0.236592996,10.41794182,0.011220291,300.3404332,6051.355458,4549.18964,685.5711351,685.5711351,685.3419421,2123.521395,685.3467948,685.3417859,0.229193022,0.71015103,0.00033431,0.00033431,GOOD,1686.199914,-14657.79802
WEST STANISLAUS I.D.,Orchards,San Joaquin River,826.0435861,4762.917744,3.247388671,3.445837194,2203.997553,50,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,0.4,826.8696297,2032.266084,0,23.52100934,-1.5,0.251646253,0.096262212,0.317630295,0.334461241,3.069098535,0.00931223,207.5881276,5347.052266,5630.387791,826.0435861,826.0435861,825.7505548,2845.401975,825.7266359,825.7379837,0.293031318,1.009738216,0.000354741,0.000354741,GOOD,4762.917744,-8468.519866
WEST STANISLAUS I.D.,Pasture,San Joaquin River,3.62836231,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,3.631990672,84.43280444,0,23.52100934,-1.5,0.119611056,0.608112236,0.051412455,0.220864254,2.951450069,0.540404774,77.94107863,128.6294508,552.5829798,3.62836231,3.62836231,3.631990672,16.70783645,3.631961686,3.632869011,-0.003628362,-0.016691145,0.001,0.001,GOOD,226.9343417,-679.1016494
WEST STANISLAUS I.D.,Subtropical,San Joaquin River,415.9886924,950.3385633,4.405405823,3.247465856,846.2602941,50,1809.449159,670.5198376,0.13,50,0.202134149,0.160157528,0.432197361,0.4,416.4046811,621.6407824,0,23.52100934,-1.5,0.274624722,0.261406141,0.338523815,0.125445322,3.74332325,0.018491627,36.22387304,1809.449159,670.5198376,415.9886924,415.9886924,415.5727037,1349.558166,415.5503241,415.5768347,0.415988692,1.350909075,0.001,0.001,GOOD,950.3385633,-2425.890727
WEST STANISLAUS I.D.,Tomatoes,San Joaquin River,1366.051172,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,1367.417223,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.000989239,430919.5845,1913.505271,924.141116,1366.051172,1366.051172,1364.685121,3247.48777,1364.703446,1364.665151,1.366051172,3.250738508,0.001,0.001,GOOD,99.69467136,-2910.395762
WEST STANISLAUS I.D.,Truck,San Joaquin River,4.85550086,690.3355797,21.20927139,2.667732673,775.1695468,50,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,0.4,4.860356361,5883.728618,0,23.52100934,-1.5,0.435222421,0.055856808,0.280980462,0.227940309,20.59629064,0.502321894,1156.552712,4298.997918,3487.484178,4.85550086,4.85550086,4.850645359,12.94022511,4.85134088,4.850584537,0.004855501,0.012953178,0.001,0.001,GOOD,690.3355797,-7921.316063
WEST STANISLAUS I.D.,Walnuts,San Joaquin River,992.7444353,1802.497789,1.658526763,4.952669773,765.1413128,50,268.1025116,816.5691826,0.13,50,0.25594369,0.273146576,0.089681664,0.4,993.7371797,775.5525357,0,23.52100934,-1.5,0.232076178,0.604538695,0.040384536,0.123000591,0.974383924,0.007748528,90.73406711,268.1025116,816.5691826,992.7444353,992.7444353,993.7371797,4921.652092,993.7108732,993.7583218,-0.992744435,-4.916735357,0.001,0.001,GOOD,1802.497789,-97.315218
WESTLANDS W.D.,Alfalfa,Tulare Lake,3278.323924,279.620574,8.447932227,4.524530937,665.8443229,50,356.4707563,440.2816103,1.86,50,0.281872792,0.186385019,0.150905255,0.4,3281.602248,562.6217626,0,24.4822416,-1.5,0.233171228,0.615599747,0.067660577,0.083568448,4.948854018,0.000163997,4375586.983,356.4707563,440.2816103,3278.323924,3278.323924,3281.602248,14847.71089,3269.909721,3281.08184,-3.278323924,-14.83287802,0.001,0.001,GOOD,279.620574,-1232.976116
WESTLANDS W.D.,Almonds,Tulare Lake,105691.3829,4875.001978,1.131453803,4.141037405,1199.972919,50,516.3560009,1661.846397,0.4,50,0.217550368,0.301286212,0.093613311,0.4,105797.0743,1829.230462,0,24.4822416,-1.5,0.388034974,0.332941598,0.066144185,0.212879243,0.89757938,2.37E-05,10512156.07,516.3560009,1661.846397,105691.3829,105691.3829,105718.5464,437784.4551,105572.4111,105699.6507,-27.16350792,-112.4851024,0.000257008,0.000257008,GOOD,4875.001978,1446.826661
WESTLANDS W.D.,Beans Dry,Tulare Lake,1079.877442,1326.519215,1.43231235,1.919782133,161.8168882,50,134.9933596,957.6035242,1.68,50,0.085167238,0.504004546,0.071049516,0.4,1080.957319,502.5864055,0,24.4822416,-1.5,0.310853843,0.177953718,0.063159236,0.448033203,1.324204016,0.000551209,664671.2705,134.9933596,957.6035242,1079.877442,1079.877442,1078.797567,2071.056295,1083.443291,1078.247225,1.079874788,2.073124324,0.000999998,0.000999998,GOOD,1326.519215,22.105443
WESTLANDS W.D.,Berries,Tulare Lake,108.4718173,7027.33636,10.36058171,2.39378705,3293.681493,50,30337.54741,28199.96017,0.25,50,0.045238346,0.387323291,0.416682812,0.4,108.5802891,10797.80886,0,24.4822416,-1.5,0.192272042,0.00901002,0.413942177,0.384775761,10.3151022,0.036875938,6998.998897,30337.54741,28199.96017,108.4718173,108.4718173,108.4445171,259.5930807,108.3983958,108.4034428,0.027300185,0.065350829,0.00025168,0.00025168,GOOD,7027.33636,-54853.85271
WESTLANDS W.D.,Corn,Tulare Lake,2764.868915,161.4386617,22.01452234,2.280437339,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293,0.4,2767.633784,774.4501076,0,24.4822416,-1.5,0.274045765,0.147370267,0.078338196,0.500245772,20.45164882,0.001205603,32185.39528,310.929404,1985.508048,2764.868915,2764.868915,2762.104066,6298.805247,2767.966318,2761.66674,2.764848514,6.305063788,0.000999993,0.000999993,GOOD,161.4386617,-2498.25417
WESTLANDS W.D.,Cotton,Tulare Lake,13435.24955,3710.758752,0.813814056,3.749301711,448.5684623,50,236.2384677,1344.566888,0.68,50,0.148539114,0.445240339,0.078228087,0.4,13448.6848,711.2374169,0,24.4822416,-1.5,0.243249859,0.425202692,0.049547062,0.282000387,0.600199071,0.000109457,2434846.574,236.2384677,1344.566888,13435.24955,13435.24955,13448.6848,50423.17692,13432.73076,13451.96909,-13.43524783,-50.37279767,0.001,0.001,GOOD,3710.758752,1631.384934
WESTLANDS W.D.,Cucurbits,Tulare Lake,15754.36235,654.3961754,16.06524008,2.442132231,492.5857332,50,6871.292169,2404.357717,0.05,50,0.046854775,0.228702604,0.653597591,0.4,15770.11671,562.9005632,0,24.4822416,-1.5,0.095732923,0.062962853,0.623228258,0.218075965,15.56365814,0.00126949,0.001713696,6871.292169,2404.357717,15754.36235,15754.36235,15740.5722,38440.5587,15732.49891,15732.4909,13.79015296,33.67737701,0.000875323,0.000875323,GOOD,654.3961754,-9163.839444
WESTLANDS W.D.,Field and Grain,Tulare Lake,25486.78129,289.315121,2.652255461,3.261387025,145.2774368,25,86.9874648,373.6919673,0.74,25,0.189326621,0.486998112,0.113362702,0.4,25125.18019,0,0,24.4822416,-1.5,0.09333815,0.610683568,0.055887888,0.240090394,1.655186834,5.30E-05,709349.7919,86.9874648,373.6919673,25486.78129,25486.78129,25505.45796,83183.16967,25427.30769,25463.4607,-18.67667327,-60.91185988,0.000732798,0.000732798,GOOD,289.315121,-341.6417479
WESTLANDS W.D.,Grapes,Tulare Lake,17315.58484,1422.002244,11.72196241,4.00891598,2204.421502,50,7245.758441,5033.018762,0.13,50,0.132249498,0.30194507,0.434693599,0.4,17332.90042,1886.865098,0,24.4822416,-1.5,0.218006625,0.127711473,0.386094522,0.26818738,10.8311338,0.000444242,4202.557231,7245.758441,5033.018762,17315.58484,17315.58484,17325.56189,69456.72192,17323.03693,17327.40935,-9.977049864,-39.99715463,0.000576189,0.000576189,GOOD,1422.002244,-13111.19646
WESTLANDS W.D.,Lettuce,Tulare Lake,8110.953311,1008,18.9,2.300762612,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,0.4,8119.064264,3816.322604,0,24.4822416,-1.5,0.276854246,0.036725105,0.638934999,0.047485649,18.56839952,0.00049316,201158.5545,12500,929,8110.953311,8110.953311,8103.324475,18643.82599,8100.950437,8095.320716,7.628835504,17.5521395,0.00094056,0.00094056,GOOD,1008,-14086
WESTLANDS W.D.,Onions and Garlic,Tulare Lake,27823.36879,2408.610949,10.63434095,1.253629891,4112.522919,50,7170.237318,10684.66197,0.41,50,0.160557684,0.417141646,0.279934415,0.4,27851.19216,3553.194676,0,24.4822416,-1.5,0.298838828,0.005109287,0.279523122,0.416528762,10.62392209,8.77E-05,7629420.481,7170.237318,10684.66197,27823.36879,27823.36879,27795.54542,34845.32658,27787.58567,27791.30183,27.82336869,34.88020666,0.001,0.001,GOOD,2408.610949,-19608.81126
WESTLANDS W.D.,Orchards,Tulare Lake,5418.242261,2277.681025,7.763328774,3.502172688,2519.675644,50,6112.909401,6436.827012,0.13,50,0.142496355,0.364024786,0.345706127,0.4,5423.660503,2352.12491,0,24.4822416,-1.5,0.254652843,0.089362572,0.319526578,0.336458006,7.366274865,0.001419705,1565.901674,6112.909401,6436.827012,5418.242261,5418.242261,5419.667928,18980.613,5420.054954,5419.599732,-1.425667252,-4.992932911,0.000263124,0.000263124,GOOD,2277.681025,-12841.73103
WESTLANDS W.D.,Pasture,Tulare Lake,338.6020497,242.4206904,4.903405501,4.768194291,225.050083,10,134.7527641,578.8882988,0.51,10,0.189326621,0.486998112,0.113362702,0.4,338.9406517,85.57777343,0,24.4822416,-1.5,0.113526244,0.625656872,0.049248562,0.211568322,2.812635059,0.005790822,7549.920019,134.7527641,578.8882988,338.6020497,338.6020497,338.940651,1616.134877,338.5587013,338.9920074,-0.338601341,-1.614516982,0.000999998,0.000999998,GOOD,242.4206904,-706.2704555
WESTLANDS W.D.,Pistachios,Tulare Lake,83798.50992,5088.640658,1.460333567,3.820163692,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,0.4,83882.30843,2904.691439,0,24.4822416,-1.5,0.522276553,0.229153873,0.041722615,0.206846959,1.260088332,2.98E-05,13322664.17,386.8138231,1917.69532,83798.50992,83798.50992,83817.85842,320197.9395,83746.3766,83849.05564,-19.34850098,-73.91444095,0.000230893,0.000230893,GOOD,5088.640658,796.7536889
WESTLANDS W.D.,Potatoes,Tulare Lake,217.893609,697.8686048,20.75531565,1.233512156,1479.227265,50,1543.541499,8971.834969,0.41,50,0.10212496,0.619410086,0.106565176,0.4,218.1115026,2398.004691,0,24.4822416,-1.5,0.267055038,0.008669425,0.106315675,0.617959862,20.72290673,0.011193648,30220.05835,1543.541499,8971.834969,217.893609,217.893609,217.6757245,268.5056522,217.6471279,217.8021648,0.217884513,0.268763196,0.000999958,0.000999958,GOOD,697.8686048,-11346.73513
WESTLANDS W.D.,Safflower,Tulare Lake,145.8300506,574.3765351,1.258,2.392307778,141.3282741,50,81.61210144,306.5430161,0.74,50,0.195592287,0.424242424,0.112947658,0.4,145.9758807,14.89784361,0,24.4822416,-1.5,0.129788262,0.54774339,0.067801037,0.254667311,0.895199942,0.009266618,4364.635209,81.61210144,306.5430161,145.8300506,145.8300506,145.6871108,348.5284084,145.5859001,145.7981538,0.14293975,0.341955877,0.00098018,0.00098018,GOOD,574.3765351,-5.10685654
WESTLANDS W.D.,Subtropical,Tulare Lake,4425.2732,1157.720607,15.10914155,3.608433712,3535.76379,50,7560.067345,2801.501829,0.13,50,0.202134149,0.160157528,0.432197361,0.4,4429.698473,3326.067331,0,24.4822416,-1.5,0.359905353,0.096626856,0.396528078,0.146939714,14.26596034,0.001738267,1801.3441,7560.067345,2801.501829,4425.2732,4425.2732,4427.032104,15974.65189,4427.237887,4427.100327,-1.758904452,-6.346890119,0.000397468,0.000397468,GOOD,1157.720607,-12789.61236
WESTLANDS W.D.,Tomatoes,Tulare Lake,62120.98177,97.3922824,54.70338716,2.220206136,168.9385059,50,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,0.4,62183.10275,1988.594959,0,24.4822416,-1.5,0.377892573,0.095817934,0.315920729,0.210368765,52.23728576,2.18E-05,25676932.3,1803.712469,1201.075867,62120.98177,62120.98177,62082.79783,137836.6087,62149.7585,62174.27346,38.18393992,84.77621771,0.000614671,0.000614671,GOOD,97.3922824,-3126.33456
