g,i,hr,xland,p,y,xwater,omegaland,omegawater_x,omegasupply,omegalabor,theta,omegawater,sigma,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,xland_lp,lambdacrop,lambdaland,lambdawater,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,omega_suppl_unit,omega_labor_unit,xsupply_base,xlabor_base,xlandcalib,xwatercalib,xsuppcalib,xlaborcalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SAN LUIS W.D.,Pistachios,San Joaquin River,3964.671639,4897.401316,1.414819371,3.81,1806.45507,190.5,360.6739901,1788.102657,0.4,50,0.4,0.260711671,0.25806301,0.052053284,2783.206532,1.591754908,2783.206532,3968.63635,2693.777716,1.84E-08,23.47213017,-1.5,0.515443905,0.23844131,0.041310576,0.204804209,1.212764318,0.000630569,585822.4221,360.6739901,1788.102657,3964.671639,3964.671639,3963.518765,15101.00649,3963.518765,3963.518765,1.152874131,4.392450439,0.000290787,0.000290787,GOOD,4897.401316,2783.206532
SAN LUIS W.D.,Subtropical,San Joaquin River,539.9280683,950.3385633,4.405405823,3.25,846.2602958,162.5,1809.44916,670.5198364,0.13,50,0.4,0.202134149,0.160157528,0.432197361,697.8977484,1.142898607,697.8977484,540.4680018,621.6133253,1.84E-08,23.47213017,-1.5,0.274528717,0.261655669,0.338411801,0.125403814,3.742497454,0.014246912,47.01550869,1809.44916,670.5198364,539.9280683,539.9280683,539.3881348,1753.011438,539.3881348,539.3881348,0.539933462,1.754783751,0.00100001,0.00100001,GOOD,950.3385633,697.8977484
SAN LUIS W.D.,Tomatoes,San Joaquin River,1779.729939,99.69467136,46.73447582,2.38,396.8321367,119,961.6082333,2531.592592,0.74,50,0.4,0.085172131,0.543356034,0.206390095,650.1452461,1.106828659,650.1452461,1781.509687,594.2815762,1.84E-08,23.47213017,-1.5,0.193336779,0.125243737,0.187581138,0.493838346,43.85013346,0.000759301,337928.5432,961.6082333,2531.592592,1779.729939,1779.729939,1777.950191,4231.521455,1777.950191,1777.950191,1.779747718,4.23579957,0.00100001,0.00100001,GOOD,99.69467136,650.1452461
SAN LUIS W.D.,Truck,San Joaquin River,187.5607235,690.3355797,21.20927139,2.67,775.1695529,133.5,4298.997922,3487.484185,0.41,50,0.4,0.052943262,0.238191489,0.293617021,5946.363,1.60368677,5946.363,187.7482861,5883.692413,1.84E-08,23.47213017,-1.5,0.435185597,0.055933924,0.280958216,0.227922263,20.59520352,0.013003919,44675.65561,4298.997922,3487.484185,187.5607235,187.5607235,187.3731609,500.2863396,187.3731609,187.3731609,0.187562597,0.500792134,0.00100001,0.00100001,GOOD,690.3355797,5946.363
SANTA CLARA VALLEY W.D.,Alfalfa,San Francisco Bay,51.44895924,261.3108833,4.962762579,3.85,365.539366,38.5,195.6975367,241.7085417,1.86,10,0.4,0.281872792,0.186385019,0.150905255,455.3784287,1.467796116,455.3784287,51.50040871,431.5382436,31.78691307,8.66E-08,-1.5,0.532309873,0.186781043,0.125680045,0.155229039,4.41096475,0.01044986,44555.20958,195.6975367,241.7085417,51.44895924,51.44895924,51.44484701,198.062661,51.2559096,51.2559096,0.004112233,0.015832096,7.99E-05,7.99E-05,GOOD,261.3108833,455.3784287
SANTA CLARA VALLEY W.D.,Beans Dry,San Francisco Bay,273.3319809,2081.677186,2.666642109,2.08,472.7708342,104,394.4021201,2797.773609,1.68,50,0.4,0.085167238,0.504004546,0.071049516,1782.141478,1.402713046,1782.141478,273.6053156,1758.301293,31.78691307,8.66E-08,-1.5,0.392379538,0.0540975,0.068389289,0.485133673,2.602137411,0.002177711,564943.116,394.4021201,2797.773609,273.3319809,273.3319809,273.3245542,568.5150728,272.957251,272.957251,0.007426666,0.015447465,2.72E-05,2.72E-05,GOOD,2081.677186,1782.141478
SANTA CLARA VALLEY W.D.,Berries,San Francisco Bay,17.51726105,4365.17382,23.99255765,1.75,4737.888206,87.5,43639.89276,40565.02069,0.25,50,0.4,0.045238346,0.387323291,0.416682812,15701.38287,1.120342845,15701.38287,17.53477849,15677.54269,31.78691307,8.66E-08,-1.5,0.195005264,0.001931867,0.416193973,0.386868896,23.97500182,0.2283462,1637.520833,43639.89276,40565.02069,17.51726105,17.51726105,17.51725276,30.65519233,17.51454101,17.51454101,8.29E-06,1.45E-05,4.73E-07,4.73E-07,GOOD,4365.17382,15701.38287
SANTA CLARA VALLEY W.D.,Corn,San Francisco Bay,517.8284123,592.8076036,11.59681099,2.3,605.946201,115,601.4469448,3840.671661,0.3,50,0.4,0.088141761,0.558669339,0.087487293,1711.612926,1.268105742,1711.612926,518.3462459,1687.772741,31.78691307,8.66E-08,-1.5,0.3243945,0.055955868,0.08389834,0.535751291,11.28613719,0.006437139,12711.56605,601.4469448,3840.671661,517.8284123,517.8284123,517.8259871,1190.99977,517.1511574,517.1511574,0.002425177,0.005577907,4.68E-06,4.68E-06,GOOD,592.8076036,1711.612926
SANTA CLARA VALLEY W.D.,Cucurbits,San Francisco Bay,397.0760552,620.0615846,11.79928567,1.35,342.8028277,67.5,4781.90545,1673.253149,0.05,50,0.4,0.046854775,0.228702604,0.653597591,450.822343,1.0149193,450.822343,397.4731352,426.9821581,31.78691307,8.66E-08,-1.5,0.108870645,0.014380459,0.649485255,0.227263642,11.75824736,0.050368184,3.15E-05,4781.90545,1673.253149,397.0760552,397.0760552,397.0753762,536.0517578,395.621398,395.621398,0.000679031,0.000916692,1.71E-06,1.71E-06,GOOD,620.0615846,450.822343
SANTA CLARA VALLEY W.D.,Field and Grain,San Francisco Bay,4508.8111,188.7820128,2.299231437,2.38,82.17788957,59.5,49.2054819,211.3832538,0.74,25,0.4,0.189326621,0.486998112,0.113362702,31.7869133,1.027637633,31.7869133,4493.662859,7.946728288,31.78691307,8.66E-08,-1.5,0.202859438,0.363523789,0.081877377,0.351739395,1.873403522,0.000299713,77848.9504,49.2054819,211.3832538,4508.8111,4508.8111,4508.898734,10731.17899,4429.254607,4429.254607,-0.087634115,-0.208569193,1.94E-05,1.94E-05,GOOD,188.7820128,31.7869133
SANTA CLARA VALLEY W.D.,Grapes,San Francisco Bay,1635.614045,2182.634114,9.45983331,2.51,6454.352665,125.5,6860.087087,5157.164763,0.13,50,0.4,0.312599493,0.249773629,0.332250166,2050.25038,1.057376835,2050.25038,1637.249675,2026.410195,31.78691307,8.66E-08,-1.5,0.404803132,0.023732228,0.326222438,0.245242202,9.347467806,0.004703009,822.8720653,6860.087087,5157.164763,1635.614045,1635.614045,1635.613085,4105.388843,1635.011098,1635.011098,0.00096024,0.002410202,5.87E-07,5.87E-07,GOOD,2182.634114,2050.25038
SANTA CLARA VALLEY W.D.,Lettuce,San Francisco Bay,2336.693965,1008,18.9,1.68,1600,109.2,12500,929,0.25,65,0.4,0.083984211,0.048763332,0.656126648,3913,1.198557292,3913,2339.030682,3889.159815,31.78691307,8.66E-08,-1.5,0.287733145,0.012392613,0.651457891,0.04841635,18.8154668,0.00171182,58731.32425,12500,929,2336.693965,2336.693965,2336.689967,3925.639144,2335.370412,2335.370412,0.00399823,0.006717026,1.71E-06,1.71E-06,GOOD,1008,3913
SANTA CLARA VALLEY W.D.,Onions and Garlic,San Francisco Bay,156.3016191,1577.95801,5.4088809,2,1370.35774,100,2389.23658,3560.2985,0.41,50,0.4,0.160557684,0.417141646,0.279934415,1115.094121,1.09550895,1115.094121,156.4579223,1091.253936,31.78691307,8.66E-08,-1.5,0.285750915,0.032414619,0.273813639,0.408020827,5.333054914,0.015604601,13762.96619,2389.23658,3560.2985,156.3016191,156.3016191,156.3006882,312.6013765,156.1090183,156.1090183,0.000930857,0.001861715,5.96E-06,5.96E-06,GOOD,1577.95801,1115.094121
SANTA CLARA VALLEY W.D.,Orchards,San Francisco Bay,1680.424039,3477.145422,5.627572715,3.12,2788.352819,156,6764.739008,7123.1965,0.13,50,0.4,0.142496355,0.364024786,0.345706127,2735.600376,1.10716286,2735.600376,1682.10448,2711.760191,31.78691307,8.66E-08,-1.5,0.272782125,0.042393384,0.333574342,0.351250149,5.496620004,0.004577599,548.2858868,6764.739008,7123.1965,1680.424039,1680.424039,1680.422547,5242.918345,1679.483232,1679.483232,0.00149239,0.004656256,8.88E-07,8.88E-07,GOOD,3477.145422,2735.600376
SANTA CLARA VALLEY W.D.,Pasture,San Francisco Bay,1060.879493,274.2759113,5,3.31,259.6386568,33.1,155.4632918,667.8592549,0.51,10,0.4,0.189326621,0.486998112,0.113362702,255.318353,1.17025461,255.318353,1061.940383,231.4781679,31.78691307,8.66E-08,-1.5,0.338327474,0.128969052,0.100587353,0.432116121,4.634736263,0.001848263,37399.27949,155.4632918,667.8592549,1060.879493,1060.879493,1060.851354,3511.417983,1054.770704,1054.770704,0.028138762,0.093139304,2.65E-05,2.65E-05,GOOD,274.2759113,255.318353
SANTA CLARA VALLEY W.D.,Subtropical,San Francisco Bay,80.19754593,1623.939354,3.019839614,2.43,991.2732244,121.5,2119.511588,785.4183442,0.13,50,0.4,0.202134149,0.160157528,0.432197361,886.3332353,1.162482809,886.3332353,80.27774428,862.4930503,31.78691307,8.66E-08,-1.5,0.35910343,0.087652933,0.403660786,0.149582851,2.888521685,0.095916996,8.819269707,2119.511588,785.4183442,80.19754593,80.19754593,80.1973467,194.8795525,80.07024181,80.07024181,0.000199232,0.000484135,2.48E-06,2.48E-06,GOOD,1623.939354,886.3332353
SANTA CLARA VALLEY W.D.,Sunflowers,San Francisco Bay,168.536145,3544.154505,0.641760597,2.4,470.8453015,120,403.1518876,883.0229775,0.74,50,0.4,0.207010582,0.388227513,0.177248677,397.4785444,1.154057525,397.4785444,168.7046828,373.6383594,31.78691307,8.66E-08,-1.5,0.335914347,0.171036356,0.154546446,0.338502851,0.587083943,0.008018169,27266.63797,403.1518876,883.0229775,168.536145,168.536145,168.5314204,404.4754089,167.9929002,167.9929002,0.004724624,0.011339098,2.80E-05,2.80E-05,GOOD,3544.154505,397.4785444
SANTA CLARA VALLEY W.D.,Tomatoes,San Francisco Bay,1684.501749,688.3142088,22.53639409,2.23,415.339315,111.5,8901.111617,3347.956135,1.06,50,0.4,0.026775148,0.215828402,0.573816568,2736.2132,1.156352171,2736.2132,1686.186268,2712.373015,31.78691307,8.66E-08,-1.5,0.200223361,0.023530364,0.564080048,0.212166226,22.28834479,0.000560045,2174164.29,8901.111617,3347.956135,1684.501749,1684.501749,1684.481139,3756.39294,1682.843628,1682.843628,0.020609968,0.045960228,1.22E-05,1.22E-05,GOOD,688.3142088,2736.2132
SANTA CLARA VALLEY W.D.,Truck,San Francisco Bay,4530.331067,815.0818496,17.985083,1.35,776.1119457,67.5,4304.22432,3491.724005,0.41,50,0.4,0.052943262,0.238191489,0.293617021,6019.754446,1.615967905,6019.754446,4534.861443,5995.914261,31.78691307,8.66E-08,-1.5,0.462666944,0.007199801,0.292692095,0.237441159,17.95377862,0.000538377,1097431.934,4304.22432,3491.724005,4530.331067,4530.331067,4530.320597,6115.932806,4528.224387,4528.224387,0.010470105,0.014134642,2.31E-06,2.31E-06,GOOD,815.0818496,6019.754446
SANTA CLARA VALLEY W.D.,Walnuts,San Francisco Bay,557.5068701,2099.727093,1.587369044,2.51,853.0710134,125.5,298.912733,910.4089521,0.13,50,0.4,0.25594369,0.273146576,0.089681664,1145.14909,1.450859777,1145.14909,558.0643826,1121.308905,31.78691307,8.66E-08,-1.5,0.540083367,0.134353216,0.080470773,0.245092644,1.479075693,0.013797691,65.29764478,298.912733,910.4089521,557.5068701,557.5068701,557.5055118,1399.338835,556.6734663,556.6734663,0.001358307,0.003409351,2.44E-06,2.44E-06,GOOD,2099.727093,1145.14909
THE WEST SIDE I.D.,Alfalfa,San Joaquin River,256.8128433,290.4258221,6.981811447,4.13,571.5529897,41.3,305.9903326,377.9325908,1.86,10,0.4,0.281872792,0.186385019,0.150905255,730.9224161,1.489186564,730.9224161,257.0696587,633.9825186,1.24E-07,23.47213013,-1.5,0.395292942,0.380449952,0.100333684,0.123923422,5.318588378,0.002093487,336370.6026,305.9903326,377.9325908,256.8128433,256.8128433,257.0696587,1061.69769,257.0696587,257.0696587,-0.256815413,-1.060647656,0.00100001,0.00100001,GOOD,290.4258221,730.9224161
THE WEST SIDE I.D.,Almonds,San Joaquin River,2509.241807,4775.762292,1.018616781,4.13,1058.311098,206.5,455.3980167,1465.658482,0.4,50,0.4,0.217550368,0.301286212,0.093613311,1678.804016,1.454241409,1678.804016,2511.751074,1581.864118,1.24E-07,23.47213013,-1.5,0.371434592,0.358300453,0.064067936,0.206197019,0.791066349,0.000996317,217519.9283,455.3980167,1465.658482,2509.241807,2509.241807,2510.528627,10368.48323,2510.528627,2510.528627,-1.286820066,-5.314566872,0.000512832,0.000512832,GOOD,4775.762292,1678.804016
THE WEST SIDE I.D.,Beans Dry,San Joaquin River,46.49114046,1593.773361,1.285477627,2.21,174.4872294,110.5,145.5634067,1032.584353,1.68,50,0.4,0.085167238,0.504004546,0.071049516,585.625009,1.333574833,585.625009,46.53763207,533.7516013,1.24E-07,23.47213013,-1.5,0.292679011,0.220452567,0.060153937,0.426714485,1.150446631,0.012803259,30503.56476,145.5634067,1032.584353,46.49114046,46.49114046,46.44464886,102.642674,46.44464885,46.44464885,0.046491605,0.102746447,0.00100001,0.00100001,GOOD,1593.773361,585.625009
THE WEST SIDE I.D.,Corn,San Joaquin River,276.0452611,77.55530093,25.22861255,2.42,172.4592834,121,171.1787431,1093.099489,0.3,50,0.4,0.088141761,0.558669339,0.087487293,398.8751229,1.196248142,398.8751229,276.3213091,342.0725679,1.24E-07,23.47213013,-1.5,0.210169807,0.273412966,0.069921042,0.446496184,21.7271107,0.012075314,1520.076839,171.1787431,1093.099489,276.0452611,276.0452611,275.7692131,667.3614957,275.7692131,275.7692131,0.276048019,0.668036205,0.00100001,0.00100001,GOOD,77.55530093,398.8751229
THE WEST SIDE I.D.,Cucurbits,San Joaquin River,22.48834412,384.0603914,14.86947686,2.3,267.5771745,115,3732.550159,1306.069593,0.05,50,0.4,0.046854775,0.228702604,0.653597591,289.5801763,1.003253601,289.5801763,22.51083269,235.5942769,1.24E-07,23.47213013,-1.5,0.082066904,0.096137821,0.608776259,0.213019016,14.18166425,0.889349607,1.17E-06,3732.550159,1306.069593,22.48834412,22.48834412,22.46585555,51.67146777,22.46585555,22.46585555,0.022488569,0.051723708,0.00100001,0.00100001,GOOD,384.0603914,289.5801763
THE WEST SIDE I.D.,Field and Grain,San Joaquin River,1236.609202,194.8087562,3.454627792,2.92,127.4152524,73,76.29216237,327.7457084,0.74,25,0.4,0.189326621,0.486998112,0.113362702,68.53862012,1.060370925,68.53862012,1231.839437,5.59E-08,1.24E-07,23.47213013,-1.5,0.102946171,0.570608205,0.061640862,0.264804763,2.301443258,0.001092788,30185.69487,76.29216237,327.7457084,1236.609202,1236.609202,1235.37258,3607.287935,1235.37258,1235.37258,1.236621556,3.610934942,0.00100001,0.00100001,GOOD,194.8087562,68.53862012
THE WEST SIDE I.D.,Orchards,San Joaquin River,27.01309477,4762.917744,3.247388671,3.45,2203.997556,172.5,5347.052259,5630.387794,0.13,50,0.4,0.142496355,0.364024786,0.345706127,2113.107514,1.103084318,2113.107514,27.04010814,2032.128665,1.24E-07,23.47213013,-1.5,0.251583085,0.09646792,0.317560864,0.334388131,3.068651271,0.284762178,6.78828086,5347.052259,5630.387794,27.01309477,27.01309477,27.00265559,93.1591618,27.00265559,27.00265559,0.010439176,0.036015159,0.000386449,0.000386449,GOOD,4762.917744,2113.107514
THE WEST SIDE I.D.,Pasture,San Joaquin River,209.6709714,226.9343417,5,4.6,214.82356,46,128.6294506,552.5829799,0.51,10,0.4,0.189326621,0.486998112,0.113362702,192.635718,1.147132098,192.635718,209.8806445,84.66391932,1.24E-07,23.47213013,-1.5,0.119805994,0.607684008,0.051456506,0.221053492,2.953135718,0.00935172,4507.433688,128.6294506,552.5829799,209.6709714,209.6709714,209.8806445,965.4509646,209.8806445,209.8806445,-0.20967307,-0.964496122,0.00100001,0.00100001,GOOD,226.9343417,192.635718
THE WEST SIDE I.D.,Tomatoes,San Joaquin River,141.547396,99.69467136,46.73447582,2.38,396.8321367,119,961.6082333,2531.592592,0.74,50,0.4,0.085172131,0.543356034,0.206390095,650.1452461,1.106828659,650.1452461,141.6889448,594.2815763,1.24E-07,23.47213013,-1.5,0.193336779,0.125243737,0.187581138,0.493838346,43.85013347,0.009546988,26876.49641,961.6082333,2531.592592,141.547396,141.547396,141.4058472,336.5459163,141.4058472,141.4058472,0.14154881,0.336886168,0.00100001,0.00100001,GOOD,99.69467136,650.1452461
THE WEST SIDE I.D.,Truck,San Joaquin River,50.38559602,690.3355797,21.20927139,2.67,775.1695529,133.5,4298.997922,3487.484185,0.41,50,0.4,0.052943262,0.238191489,0.293617021,5946.363,1.60368677,5946.363,50.43598212,5883.692413,1.24E-07,23.47213013,-1.5,0.435185597,0.055933924,0.280958216,0.227922263,20.59520352,0.048407176,12001.4974,4298.997922,3487.484185,50.38559602,50.38559602,50.33520992,134.3950105,50.33520992,50.33520992,0.050386099,0.134530885,0.00100001,0.00100001,GOOD,690.3355797,5946.363
THE WEST SIDE I.D.,Walnuts,San Joaquin River,30.76304735,1802.497789,1.658526763,4.95,765.1413122,247.5,268.1025111,816.5691828,0.13,50,0.4,0.25594369,0.273146576,0.089681664,892.1778172,1.35751512,892.1778172,30.79381071,775.990773,1.24E-07,23.47213013,-1.5,0.232409399,0.604017407,0.040431021,0.123142173,0.975131497,0.25005025,2.81245631,268.1025111,816.5691828,30.76304735,30.76304735,30.79381071,152.429363,30.7938107,30.7938107,-0.030763355,-0.152278608,0.00100001,0.00100001,GOOD,1802.497789,892.1778172
TRANQUILLITY I.D.,Alfalfa,Tulare Lake,175.7310436,279.620574,8.447932227,4.52,665.8443232,45.2,356.4707553,440.2816094,1.86,10,0.4,0.281872792,0.186385019,0.150905255,854.4189705,1.492064027,854.4189705,175.9067764,743.6640785,3.03E-07,24.50329464,-1.5,0.380440999,0.404507239,0.09621517,0.118836592,6.258110299,0.003059416,269114.7144,356.4707553,440.2816094,175.7310436,175.7310436,175.9067764,795.0986293,175.9067764,175.9067764,-0.175732802,-0.794312267,0.00100001,0.00100001,GOOD,279.620574,854.4189705
TRANQUILLITY I.D.,Almonds,Tulare Lake,4492.196381,4875.001978,1.131453803,4.14,1199.972916,207,516.3560008,1661.846395,0.4,50,0.4,0.217550368,0.301286212,0.093613311,1930.664216,1.465250663,1930.664216,4496.688622,1829.220576,3.03E-07,24.50329464,-1.5,0.388078607,0.332865679,0.066151838,0.212903876,0.897648618,0.000556521,446796.2664,516.3560008,1661.846395,4492.196381,4492.196381,4494.835179,18608.61764,4494.835179,4494.835179,-2.638797728,-10.92462259,0.000587418,0.000587418,GOOD,4875.001978,1930.664216
TRANQUILLITY I.D.,Corn,Tulare Lake,220.6909679,161.4386617,22.01452234,2.28,313.2553796,114,310.9294039,1985.508049,0.3,50,0.4,0.088141761,0.558669338,0.087487293,830.302192,1.242708842,830.302192,220.9116611,774.43468,3.03E-07,24.50329464,-1.5,0.274050893,0.147346104,0.078340774,0.500262229,20.45209737,0.015104077,2568.991697,310.9294039,1985.508049,220.6909679,220.6909679,220.4702747,502.6722264,220.4702747,220.4702747,0.220693173,0.503180433,0.00100001,0.00100001,GOOD,161.4386617,830.302192
TRANQUILLITY I.D.,Cotton,Tulare Lake,298.4951164,3710.758752,0.813814056,3.75,448.568462,187.5,236.2384667,1344.566888,0.68,50,0.4,0.148539114,0.445240339,0.078228087,802.9938141,1.297351427,802.9938141,298.7936145,711.106459,3.03E-07,24.50329464,-1.5,0.243151688,0.425397244,0.049532659,0.281918409,0.600082747,0.004926674,54089.63519,236.2384667,1344.566888,298.4951164,298.4951164,298.1966183,1118.237319,298.1966183,298.1966183,0.298498098,1.119367866,0.00100001,0.00100001,GOOD,3710.758752,802.9938141
TRANQUILLITY I.D.,Cucurbits,Tulare Lake,242.5581636,654.3961754,16.06524008,2.44,492.5857301,122,6871.292173,2404.357716,0.05,50,0.4,0.046854775,0.228702604,0.653597591,622.7960461,1.012353143,622.7960461,242.8007242,563.008007,3.03E-07,24.50329464,-1.5,0.095753186,0.062850172,0.623296721,0.218099921,15.56479791,0.08245445,2.64E-05,6871.292173,2404.357716,242.5581636,242.5581636,242.315603,591.2500714,242.315603,242.315603,0.242560587,0.591847831,0.00100001,0.00100001,GOOD,654.3961754,622.7960461
TRANQUILLITY I.D.,Field and Grain,Tulare Lake,181.0480689,289.315121,2.652255461,3.26,145.2774366,81.5,86.98746477,373.6919674,0.74,25,0.4,0.189326621,0.486998112,0.113362702,79.88074085,1.063045198,79.88074085,171.7753009,1.03E-07,3.03E-07,24.50329464,-1.5,0.093374523,0.610531857,0.055909666,0.240183953,1.655616807,0.007464047,5038.941891,86.98746477,373.6919674,181.0480689,181.0480689,180.867019,589.626482,180.867019,180.867019,0.181049877,0.5902226,0.00100001,0.00100001,GOOD,289.315121,79.88074085
TRANQUILLITY I.D.,Grapes,Tulare Lake,127.6432007,1422.002244,11.72196241,4.01,2204.421494,200.5,7245.758443,5033.01877,0.13,50,0.4,0.132249498,0.30194507,0.434693599,1984.958144,1.081124831,1984.958144,127.7708452,1886.699932,3.03E-07,24.50329464,-1.5,0.217973046,0.127819417,0.386050638,0.268156898,10.83031307,0.06026414,30.97823172,7245.758443,5033.01877,127.6432007,127.6432007,127.6483362,511.8698282,127.6483362,127.6483362,-0.005135521,-0.020593438,4.02E-05,4.02E-05,GOOD,1422.002244,1984.958144
TRANQUILLITY I.D.,Lettuce,Tulare Lake,35.96872676,1008,18.9,2.3,1600,149.5,12500,929,0.25,65,0.4,0.083984211,0.048763332,0.656126648,3872.7,1.195375037,3872.7,36.00469585,3816.342422,3.03E-07,24.50329464,-1.5,0.276861012,0.036704077,0.638948276,0.047486636,18.56865674,0.111207717,892.0583413,12500,929,35.96872676,35.96872676,35.93275767,82.64534265,35.93275767,35.93275767,0.035969086,0.082728898,0.00100001,0.00100001,GOOD,1008,3872.7
TRANQUILLITY I.D.,Onions and Garlic,Tulare Lake,396.3800186,2408.610949,10.63434095,1.25,4112.52293,62.5,7170.237324,10684.66196,0.41,50,0.4,0.160557684,0.417141646,0.279934415,3584.067834,1.107324665,3584.067834,396.7764026,3553.438715,3.03E-07,24.50329464,-1.5,0.2988561,0.005073948,0.279530378,0.416539574,10.62410594,0.006153248,108694.4623,7170.237324,10684.66196,396.3800186,396.3800186,395.9836346,494.9795433,395.9836346,395.9836346,0.396383978,0.495479973,0.00100001,0.00100001,GOOD,2408.610949,3584.067834
TRANQUILLITY I.D.,Orchards,Tulare Lake,54.23389703,2277.681025,7.763328774,3.5,2519.675648,175,6112.909395,6436.827015,0.13,50,0.4,0.142496355,0.364024786,0.345706127,2437.974581,1.104691225,2437.974581,54.28813147,2352.21305,3.03E-07,24.50329464,-1.5,0.254685137,0.089258962,0.319561316,0.336494585,7.366808751,0.141835791,15.67417671,6112.909395,6436.827015,54.23389703,54.23389703,54.21762617,189.7616916,54.21762617,54.21762617,0.016270858,0.056948002,0.000300013,0.000300013,GOOD,2277.681025,2437.974581
TRANQUILLITY I.D.,Pistachios,Tulare Lake,1305.040293,5088.640658,1.460333567,3.82,1937.377827,191,386.8138227,1917.695323,0.4,50,0.4,0.260711671,0.258063009,0.052053284,2998.225791,1.59653298,2998.225791,1306.345346,2904.623205,3.03E-07,24.50329464,-1.5,0.522252033,0.229186561,0.041721244,0.206840163,1.260060729,0.00191565,207478.2541,386.8138227,1917.695323,1305.040293,1305.040293,1304.674767,4983.85761,1304.674767,1304.674767,0.365526007,1.396309347,0.000280088,0.000280088,GOOD,5088.640658,2998.225791
TRANQUILLITY I.D.,Tomatoes,Tulare Lake,1058.599742,97.3922824,54.70338716,2.22,453.7705173,111,1099.581977,2894.831275,0.74,50,0.4,0.085172131,0.543356034,0.206390095,768.5039612,1.112915945,768.5039612,1059.658352,714.1066469,3.03E-07,24.50329464,-1.5,0.204554137,0.095822835,0.192592209,0.507030818,52.2373087,0.001276546,236851.5522,1099.581977,2894.831275,1058.599742,1058.599742,1057.541132,2347.741312,1057.541132,1057.541132,1.058610317,2.350114905,0.00100001,0.00100001,GOOD,97.3922824,768.5039612
TRANQUILLITY I.D.,Truck,Tulare Lake,4.018104268,1282.087936,19.71342086,1.85,1338.105966,92.5,7420.976155,6020.132467,0.41,50,0.4,0.052943262,0.238191489,0.293617021,10402.62447,1.618562471,10402.62447,4.022122412,10357.29338,3.03E-07,24.50329464,-1.5,0.458943161,0.013609703,0.291209061,0.236238075,19.60549282,0.607008735,1680.990584,7420.976155,6020.132467,4.018104268,4.018104268,4.014086124,7.426059329,4.014086124,4.014086124,0.004018144,0.007433567,0.00100001,0.00100001,GOOD,1282.087936,10402.62447
Turner Island Water District,Alfalfa,San Joaquin River,170.9672097,290.4258221,6.981811447,4.13,571.5529897,41.3,305.9903326,377.9325908,1.86,10,0.4,0.281872792,0.186385019,0.150905255,730.9224161,1.489186564,730.9224161,171.1381786,679.5184509,68.53861982,9.43E-08,-1.5,0.56149554,0.1474945,0.130199225,0.160810735,6.363174099,0.003144664,232389.35,305.9903326,377.9325908,170.9672097,170.9672097,170.9480946,706.0156306,170.0846201,170.0846201,0.019115129,0.078945484,0.000111806,0.000111806,GOOD,290.4258221,730.9224161
Turner Island Water District,Corn,San Joaquin River,199.7856786,77.55530093,25.22861255,2.42,172.4592834,121,171.1787431,1093.099489,0.3,50,0.4,0.088141761,0.558669339,0.087487293,398.8751229,1.196248142,398.8751229,199.9854663,347.4711578,68.53861982,9.43E-08,-1.5,0.254939626,0.197343184,0.074158945,0.473558244,22.72812133,0.016684546,1111.687136,171.1787431,1093.099489,199.7856786,199.7856786,199.7814843,483.471192,197.8434126,197.8434126,0.004194303,0.010150214,2.10E-05,2.10E-05,GOOD,77.55530093,398.8751229
Turner Island Water District,Cotton,San Joaquin River,1102.8674,3399.208415,0.729719844,3.63,368.4467917,181.5,194.0424094,1104.405231,0.68,50,0.4,0.148539114,0.445240339,0.078228087,632.0754022,1.27805634,632.0754022,1103.970278,580.671437,68.53861982,9.43E-08,-1.5,0.284948367,0.351480617,0.054332723,0.309238293,0.574930227,0.001333423,163562.6623,194.0424094,1104.405231,1102.8674,1102.8674,1102.81672,4003.224693,1096.495754,1096.495754,0.050680159,0.183968978,4.60E-05,4.60E-05,GOOD,3399.208415,632.0754022
Turner Island Water District,Cucurbits,San Joaquin River,190.1281233,384.0603914,14.86947686,2.3,267.5771745,115,3732.550159,1306.069593,0.05,50,0.4,0.046854775,0.228702604,0.653597591,289.5801763,1.003253601,289.5801763,190.3182533,238.1762112,68.53861982,9.43E-08,-1.5,0.09549179,0.066699543,0.620638791,0.217169876,14.3940192,0.105192223,9.91E-06,3732.550159,1306.069593,190.1281233,190.1281233,190.1278501,437.2940552,188.2314758,188.2314758,0.000273201,0.000628362,1.44E-06,1.44E-06,GOOD,384.0603914,289.5801763
Turner Island Water District,Field and Grain,San Joaquin River,1043.742892,194.8087562,3.454627792,2.92,127.4152524,73,76.29216237,327.7457084,0.74,25,0.4,0.189326621,0.486998112,0.113362702,68.53862012,1.060370925,68.53862012,1038.70853,17.13465498,68.53861982,9.43E-08,-1.5,0.217132762,0.371161079,0.077740121,0.333966037,2.73189424,0.001294717,28904.04558,76.29216237,327.7457084,1043.742892,1043.742892,1043.915845,3048.234268,1018.627185,1018.627185,-0.172953354,-0.505023794,0.000165705,0.000165705,GOOD,194.8087562,68.53862012
